"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","newJC1_Blank-expanded-gradient_MeanIntensity","newJC1_Coculture-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_JC1-0-25-mg_mL-expanded-gradient_MeanIntensity","newJC1_JC1-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_Media-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_Media-0-25-mg_mL-expanded-gradient_MeanIntensity","newJC1_Coculture-0-25-mg_mL-expanded-gradient_MeanIntensity","X121523_Blank_expanded_gradient_73_1_6075","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6077","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6080","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6081","X121523_Blank_expanded_gradient_73_1_6082","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6083","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6085","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6088","X121523_Blank_expanded_gradient_73_1_6089","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6090","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6094","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6095"
2212,52.26,1049.54104,267.6388,NA,"NPA027301","C52H75N9O14","ION=[M+H+H]2+","","",3775.32,0,0,645.81,1788.16,3468.34,507.44,0,0,0,0,0,3126.52,647.55,0,0,0,0,1326.78,3129.54,3775.32,0,0,610.64,0,2234.94,3503.18,0,874.76
2213,52.28,532.27511,140.31143,15.654,"NPA002659","C28H40N2O8","ION=[M+H]+","","",7973.58,0,0,2582.28,6900.54,6327.57,1711.68,0,0,0,1873.16,5862.1,6739.02,1376.77,0,0,0,0,3413.15,7973.58,5956.12,1743.63,0,2460.53,0,6865.94,6287.59,0,2014.63
2214,51.78,689.31062,233.19455,80.434,"NPA020350","C30H43N9O10","ION=[M+H]+","","",2843.76,0,0,565.48,2627.34,2455.95,395.63,0,0,0,553.05,2843.76,2625.71,418.29,0,0,0,0,613.15,2588.09,2525.21,352.35,0,530.25,0,2450.18,2216.92,0,416.27
2215,52.11,384.20912,184.24295,48.556,"","C12H24N12O3","ION=[M+H]+","","",2083.38,0,0,0,0,1634.44,526.09,0,0,0,0,0,1276.73,571.99,0,0,0,0,0,0,1543.21,491.57,0,0,0,0,2083.38,0,514.72
2216,52.46,1081.5136,280.07025,36.588,"","C48H73N15O10P2","ION=[M+H+H]2+","","",6292.33,0,0,996.63,2969.87,5228.85,918.98,0,0,0,585.26,2590.94,4097.61,0,0,0,0,0,1556.37,3029.01,5296.61,1173.74,0,848.25,0,3289.66,6292.33,0,1583.2
2217,52,1049.54018,333.87723,74.932,"NPA027301","C52H75N9O14","ION=[M+H+H]2+","","",2929.89,0,0,0,1939.52,2409.82,0,0,0,0,0,2103.31,2049.92,0,0,0,0,0,0,2045.57,2249.65,0,0,0,0,1669.67,2929.89,0,0
2218,52.28,407.22718,141.3885,19.454,"NPA000965","C22H33NO6","ION=[M+H]+","","",13615.51,0,0,5043.68,12449.37,10299.17,3326.42,0,0,0,4017.41,10984.25,9698.38,2797.37,0,0,0,0,6689.43,13615.51,10232.22,3174.33,0,4424.19,0,12748.35,10966.9,0,4007.56
2219,52.06,572.3049,135.25996,112.355,"","C16H46KN12O6P","ION=[M+H]+","","",2060.63,0,0,184.05,1376.91,1847.46,0,0,0,0,0,1228.43,1873.82,0,0,0,0,0,552.15,1403.73,2060.63,0,0,0,0,1498.57,1607.93,0,0
2220,51.97,443.23763,196.41875,144.797,"","C15H38ClN9S2","ION=[M+H]+","","",1578.44,0,0,397.37,1329.04,0,0,0,0,0,415.21,1578.44,0,0,0,0,0,0,330.06,1267.92,0,0,0,446.85,0,1140.76,0,0,0
2221,56.62,360.18826,189.45078,NA,"","C12H37KN2O3S2","ION=[M+H]+","","",1588.72,0,1440.85,0,0,0,0,622.39,0,1256.97,0,0,0,0,512.47,0,778.14,1588.72,0,0,0,0,0,0,1476.84,0,0,576.57,0
2222,56.73,627.28644,151.1868,13.478,"","C36H42N3O5P","ION=[M+H]+","","",7119.33,0,0,559.32,4776.72,5963.24,911.38,0,0,0,824.62,5086.47,7119.33,1018.99,0,0,0,0,0,4703.57,5533.35,831.92,0,853.33,0,4540.11,5237.05,0,883.21
2223,57.28,612.14344,216.38277,36.712,"","C14H26N14O10P2","ION=[M+H]+","","",2505.24,0,0,231.28,2083.38,0,0,0,0,0,327.42,2505.24,0,0,0,0,0,0,366.41,1836.87,0,0,0,0,0,1908.03,0,0,0
2224,56.75,934.47797,303.2464,30.265,"NPA025802","C47H66N8O12","ION=[M+H+H]2+","","",4244.53,0,0,296.5,2786.87,3793.87,195.56,0,0,0,510.04,2644.69,4244.53,586.68,0,0,0,0,0,3188.86,3646.6,0,0,379.45,0,2527.05,3490.48,0,0
2225,57.08,500.25846,208.45898,17.763,"","C23H41N4O4PS","ION=[M+H]+","","",40316.85,0,0,10884.77,39828.04,1837.1,597.76,0,0,0,12045.54,39525.84,1866.28,598.36,0,0,0,0,9447,40316.85,2003.69,644.07,0,11161.77,0,39641.43,1641.35,0,550.86
2226,56.25,1297.62422,371.87943,6.545,"","C60H88N19O8PS2","ION=[M+H+H]2+","","",14457.34,0,0,1178.7,6979.77,11471.04,2286.32,0,0,0,1980.63,6927.84,14457.34,2409.57,0,0,0,0,0,7118.83,9906.16,2067.5,0,1555.46,0,6892.63,10049.61,0,2381.87
2227,56.65,109.06197,168.17172,NA,"","","ION=[M+H]+","","",3417.87,0,0,0,2615.84,2804.48,361.8,0,0,0,0,2816.34,3417.87,507.77,0,0,0,0,0,2616.37,2849.21,577.63,0,0,0,2414.81,2146.37,0,0
2228,55.39,690.31713,231.455,39.709,"","C25H34N22O3","ION=[M+H]+","","",1726.05,0,1502.33,0,0,0,0,404.25,0,1383.46,0,0,0,0,0,0,691.53,1397.49,0,0,0,0,0,0,1726.05,0,0,521.23,0
2229,57.04,322.138,143.60336,19.901,"","C12H22N2O8","ION=[M+H]+","","",6494.27,0,0,2057,6475.82,5382.78,1517.69,0,0,0,2329.85,6468.93,5796.2,1647.06,0,0,0,0,1635.61,6494.27,5398.07,1568.86,0,2205.55,0,6464.26,4954.08,0,1337.13
2230,57.28,510.31583,209.6103,37.812,"NPA006136","C28H46O8","ION=[M+H]+","","",3725.81,0,0,475.19,2681.03,0,0,0,0,0,790.96,3725.81,0,0,0,0,0,0,0,2440.56,0,0,0,634.62,0,1876.72,0,0,0
2231,57.28,485.24761,206.16008,24.82,"","C23H40N3O4PS","ION=[M+H]+","","",4635.35,0,0,1416.75,4283.18,0,0,0,0,0,1367.94,3893.67,0,0,0,0,0,0,1433.99,4635.35,0,0,0,1448.3,0,4320.53,0,0,0
2232,54.68,406.1732,195.45976,18.192,"","C14H27N6O6P","ION=[M+H]+","","",2087.31,0,1826.2,0,0,608.9,0,941.51,0,1686.06,0,0,1035.85,0,687.18,0,1253.19,1705.23,0,0,0,0,0,0,2087.31,0,790.86,884.17,0
2233,56.59,809.42878,304.1833,85.795,"NPA028051","C45H63NO12","ION=[M+H+H]2+","","",2810.26,0,0,0,1917.02,2590.28,183.66,0,0,0,0,2173.81,2810.26,0,0,0,0,0,0,1834.74,2548.3,0,0,0,0,1742.51,2412.28,0,550.98
2234,56.42,984.46061,280.92746,10.349,"","C53H65N10O5PS","ION=[M+H+H]2+","","",15434.02,0,0,917.19,6221.14,12112.67,2303.56,0,0,0,2751.56,5728.03,15434.02,3706.12,0,0,0,0,0,6756.84,10958.59,3204.55,0,0,0,6178.56,9945.41,0,0
2235,56.53,1081.51459,280.5886,2.992,"","C56H67N13O10","ION=[M+H+H]2+","","",5019.7,0,0,264.57,1144.35,3786.59,1140.43,0,0,0,793.71,1783.06,5019.7,1154.2,0,0,0,0,0,1649.98,2989.21,1198.47,0,0,0,0,3350.84,0,1068.63
2236,56.59,499.22831,152.64513,18.214,"NPA013613","C26H33N3O7","ION=[M+H]+","","",8110.27,0,0,983.26,6420.47,7322.04,1212.17,0,0,0,1053.14,6744.91,8110.27,1275.26,0,0,0,0,808.34,6234.37,6987.58,1223.68,0,1088.31,0,6282.12,6868.26,0,1137.58
2237,55.87,318.16823,173.01068,16.088,"","C15H26O7","ION=[M+H]+","","",2998.29,0,1755.37,191.29,2156.13,788.82,0,1276.58,0,0,0,2335.65,1158.63,0,1036.68,0,1673.36,2267.82,0,2071.31,1207.83,0,0,573.87,2998.29,2061.44,0,1119.7,0
2238,56.94,678.34316,237.47997,12.597,"","C31H51N8O5PS","ION=[M+H]+","","",35056.03,0,0,5435.06,33954.5,22797.22,3329.12,0,0,0,6554.66,33973.57,26988.67,3619.67,0,0,0,0,3971.82,32833.9,20372.16,3100.15,0,5778.69,0,35056.03,21030.83,0,3267.53
2239,57.17,202.09427,217.46854,NA,"","C8H14N2O4","ION=[M+H]+","","",2806.41,0,0,690.74,2748.99,0,0,0,0,0,671.34,2657.32,0,0,0,0,0,0,747.63,2783.23,0,0,0,653.25,0,2806.41,0,0,0
2240,57.3,792.4034,270.2688,86.367,"NPA029314","C41H56N6O10","ION=[M+H+H]2+","","",2387.94,0,0,476.71,1771.81,2327.12,807.23,0,0,0,747.37,1987.81,2280.75,779.29,0,0,0,0,0,1872.44,2387.94,769.02,0,682.75,0,1455.19,2312.67,0,873.37
2241,56.72,1172.56641,348.71844,16.438,"","C58H81N10O14P","ION=[M+H+H]2+","","",4384.62,0,0,998.78,3169.23,4030.6,1544.91,0,0,0,1511.82,2832.49,4384.62,1584.55,0,0,0,0,0,3363.91,3984.38,1523.36,0,1484.52,0,3311.3,3722.79,0,1526.82
2242,57.28,483.23278,208.65286,NA,"","","ION=[M+H]+","","",3373.81,0,0,954.6,3162.97,0,0,0,0,0,1067.35,2853.64,0,0,0,0,0,0,935.19,3373.81,0,0,0,861.26,0,3261.46,0,0,0
2243,56.97,532.27521,140.56169,29.383,"NPA002659","C28H40N2O8","ION=[M+H]+","","",7258.63,0,0,1722.53,7034.21,6079.34,1825.24,0,0,0,2754.48,6587.07,7162.13,1811.64,0,0,0,0,0,7258.63,5317.17,1979.67,0,2413.11,0,7256.93,5758.73,0,1684.42
2244,56.65,837.42421,303.99457,55.452,"","C35H47N23O3","ION=[M+H+H]2+","","",4220.51,0,0,0,2506.6,3237.58,416.71,0,0,0,0,2670.77,4220.51,699.48,0,0,0,0,0,2609.64,2668.2,0,0,0,0,2239.4,2824.03,0,550.66
2245,56.66,956.46341,281.5432,4.744,"","C47H72O20","ION=[M+H+H]2+","","",3512.41,0,0,167.11,0,2841.85,590.52,0,0,0,501.33,0,3512.41,927.18,0,0,0,0,0,0,2443.13,844.38,0,0,0,0,2570.02,0,0
2246,56.96,316.13752,212.17017,31.477,"","C11H24O10","ION=[M+H]+","","",3333.41,0,0,1090.35,3267.43,0,0,0,0,0,1104.81,3236.23,0,0,0,0,0,0,1044.53,3333.41,0,0,0,1121.73,0,3232.66,0,0,0
2247,55.79,542.23205,222.66858,27.455,"","C15H39N6O13P","ION=[M+H]+","","",2186.66,0,1262.89,0,0,0,0,724.05,0,1602.02,0,0,0,0,650.49,0,897.54,0,0,0,0,0,0,0,2186.66,0,0,624.11,0
2248,55.91,582.33737,146.75055,20.938,"","C29H51N4O4PS","ION=[M+H]+","","",15608.74,0,7814.98,1509.19,2314.31,740.29,148.86,6090.93,0,3730.43,2489.64,6942.94,2220.88,0,4375.08,0,8145.56,4105.77,0,0,0,446.58,0,2037.92,15608.74,0,0,5752.14,0
2249,56.43,407.22742,199.56297,20.661,"","C17H33N3O8","ION=[M+H]+","","",4003.47,0,0,0,3839.14,2234.14,0,0,0,0,0,3830.78,2561.58,0,0,0,0,0,0,4003.47,2217.63,0,0,0,0,3683.17,1923.21,0,0
2250,56.04,525.27841,148.11603,38.589,"","C28H44KN3O2S","ION=[M+H]+","","",8929.03,0,3778.43,519.18,3961.39,2136.25,181.87,3505.61,0,2406.26,1557.53,3883.04,2742.06,0,2597.47,0,4732.05,0,0,4092.57,1946.07,545.6,0,0,8929.03,3908.57,1720.63,3187.31,0
2251,56.21,322.13742,201.74568,NA,"","C9H27KN6S2","ION=[M+H]+","","",1684.57,0,0,0,1599.11,0,0,0,0,0,0,1659.31,0,0,0,0,0,0,0,1453.44,0,0,0,0,0,1684.57,0,0,0
2252,57.17,461.09461,218.05469,NA,"","C15H34BrClKNO5","ION=[M+H]+","","",1730.82,0,0,0,1546.29,0,0,0,0,0,0,1730.82,0,0,0,0,0,0,0,1362.25,0,0,0,0,0,1545.81,0,0,0
2253,55.03,437.17894,147.7272,26.542,"","C17H19N13O2","ION=[M+H]+","","",4342.82,0,1447.61,0,0,270.7,0,1857.7,0,0,0,0,812.09,0,1423.64,0,2340.44,0,0,0,0,0,0,0,4342.82,0,0,1809.04,0
2254,55.51,522.23994,213.47023,34.191,"","C18H34N8O10","ION=[M+H]+","","",2134.78,0,581.35,819.48,2028.77,0,0,0,0,0,888.14,1996.87,0,0,0,0,0,1744.04,725.4,2134.78,0,0,0,844.9,0,1954.66,0,0,0
2255,56.08,543.30794,219.97801,30.462,"","C24H51NO8P2","ION=[M+H]+","","",1574.21,0,0,0,1502.95,0,0,0,0,0,0,1414.86,0,0,0,0,0,0,0,1519.77,0,0,0,0,0,1574.21,0,0,0
2256,56.39,532.2758,213.36404,42.78,"NPA002659","C28H40N2O8","ION=[M+H]+","","",2729.27,0,0,0,2629.25,1593.78,0,0,0,0,0,2622.24,1841.13,0,0,0,0,0,0,2536.23,1562.03,0,0,0,0,2729.27,1378.18,0,0
2257,56.54,471.23367,152.7493,38.449,"NPA031119","C25H33N3O6","ION=[M+H]+","","",2706.46,0,0,126.87,2226.82,2411.1,0,0,0,0,380.6,2706.46,2592.84,0,0,0,0,0,0,2199.82,2463.97,0,0,0,0,1774.19,2176.47,0,0
2258,56.43,435.22228,198.90932,25.319,"","C19H29N7O5","ION=[M+H]+","","",10513.86,0,0,792.44,10149.38,5994.18,432.1,0,0,0,1344.13,10497.99,6762.54,678.07,0,0,0,0,0,10513.86,6051.87,0,0,1033.19,0,9436.3,5168.13,0,618.22
2259,54.89,1043.51104,329.15616,0.739,"","C42H81N3O26","ION=[M+H+H]2+","","",3422.26,0,0,531.63,3269.12,1162.98,0,0,0,0,0,3422.26,1942.15,0,0,0,0,0,1594.89,3088.76,0,0,0,0,0,3296.34,1546.78,0,0
2260,56.28,342.17846,189.80823,21.107,"","C16H26N2O6","ION=[M+H]+","","",2667.35,0,2420.48,0,0,0,0,1142.19,0,2193.36,0,0,0,0,966.57,0,1403.68,2400.71,0,0,0,0,0,0,2667.35,0,0,1056.31,0
2261,56.66,1279.61507,421.5477,50.16,"","C61H106NO17P5","ION=[M+H+H2]3+","","",3528.12,0,0,170.54,0,2845.63,0,0,0,0,511.61,0,3528.12,0,0,0,0,0,0,0,2646.08,0,0,0,0,0,2362.69,0,0
2262,56.45,1049.54083,301.76562,79.672,"NPA027301","C52H75N9O14","ION=[M+H+H]2+","","",1753.73,0,0,0,1008.07,1078.35,0,0,0,0,0,1131.91,1753.73,0,0,0,0,0,0,895.97,1481.33,0,0,0,0,996.33,0,0,0
2263,56.38,505.29006,151.96228,61.536,"NPA003059","C28H43NO5S","ION=[M+H]+","","",2470.28,0,0,0,2105.35,2194.49,0,0,0,0,0,2333.81,2470.28,0,0,0,0,0,0,2035.76,2021.72,0,0,0,0,1946.47,2091.47,0,0
2264,56.48,295.15222,155.80312,NA,"NPA025441","C14H21N3O4","ION=[M+H]+","","",1666.81,0,0,0,1474.39,1461.07,0,0,0,0,0,1610.19,1666.81,0,0,0,0,0,0,1522.08,1458.46,0,0,0,0,1290.91,1257.93,0,0
2265,56.42,294.15689,190.3404,20.618,"NPA004825","C15H22N2O4","ION=[M+H]+","","",3020.38,0,2539.86,0,0,0,0,1431.43,0,2503.73,0,0,0,0,1222.02,0,1852.78,2095.47,0,0,0,0,0,0,3020.38,0,0,1219.5,0
2266,56.66,1188.53457,349.92984,68.461,"","C28H82KN26O19PS","ION=[M+H+H]2+","","",2170.81,0,0,425.16,1248.01,1916.53,480.2,0,0,0,771.32,1434.56,2170.81,455.76,0,0,0,0,0,1154.11,1736.42,503.57,0,504.15,0,1155.38,1842.35,0,481.26
2267,57.32,627.28743,134.71794,9.961,"","C36H42N3O5P","ION=[M+H]+","","",17060.49,0,0,3548.42,10456.56,14081.42,4652.29,0,0,0,4007.88,10415.61,17060.49,4683.93,0,0,0,0,3012.89,10691.37,12432.91,4561,0,3624.51,0,10262.68,12750.84,0,4711.93
2268,57.19,837.42376,269.99673,9.263,"","C47H60N5O7P","ION=[M+H+H]2+","","",12058.71,0,0,1924.75,7400.76,9794.77,3466.85,0,0,0,3111.66,7572.81,12058.71,3652.97,0,0,0,0,0,7324.84,8327.96,3079.41,0,2662.6,0,7304.63,8997.66,0,3668.16
2269,57.72,482.24954,147.93741,27.612,"","C22H30N10O3","ION=[M+Na]+","","",3285.74,0,2792.35,0,0,0,0,1446.42,0,2610.95,0,0,0,0,1313.73,0,1794.44,2480.37,0,0,0,0,0,0,3285.74,0,0,1231.1,0
2270,57.56,154.08403,145.37617,NA,"","C6H18S2","ION=[M+H]+","","",2337.93,0,0,511.44,980.37,1878.94,476.51,0,0,0,507.71,1540.35,2337.93,453.2,0,0,0,0,465.24,0,1935.88,442.58,0,561.37,0,1400.75,1363,0,533.75
2271,57.33,265.11636,141.31738,10.521,"NPA018381","C11H15N5O3","ION=[M+H]+","","",4053,0,0,302.3,1842.18,2402.66,1022.83,0,0,0,0,0,4053,1090.44,0,0,0,0,906.9,2969.68,3154.99,1090.16,0,0,0,2556.86,0,0,887.89
2272,58.1,447.21123,139.06541,65.419,"","C15H30N9O5P","ION=[M+H]+","","",2148.05,0,0,164.4,701.44,1319.12,529.53,0,0,0,0,0,1809.31,573.68,0,0,0,0,0,1132.11,2148.05,589.76,0,493.2,0,972.19,0,0,425.14
2273,57.21,109.06204,150.83731,NA,"","","ION=[M+H]+","","",7444.53,0,0,1839.9,4526.42,6469.09,2080.16,0,0,0,2037.91,4477.74,7444.53,2089.47,0,0,0,0,1753.76,4626.57,6052.23,1913.6,0,1728.03,0,4474.96,5910.52,0,2237.4
2274,57.23,499.22823,135.95508,15.085,"NPA013613","C26H33N3O7","ION=[M+H]+","","",17002.9,0,0,3776.68,10473.48,14595.1,4752.66,0,0,0,3944.34,10795.99,17002.9,4874.86,0,0,0,0,3439.35,10386.38,13528.15,4691.4,0,3946.35,0,10238.07,13254.25,0,4691.73
2275,57.29,652.35255,235.92734,13.663,"NPA020114","C25H44N14O7","ION=[M+H]+","","",6033.81,0,0,428.88,2147.72,5208.3,673.95,0,0,0,636.08,2278.34,6033.81,0,0,0,0,0,0,2040.45,5211.76,993.95,0,650.55,0,2124.36,4379.34,0,1027.91
2276,57.83,447.21103,191.36821,17.64,"","C15H30N9O5P","ION=[M+H]+","","",2785.46,0,0,290.43,1827.65,2613.86,340.12,0,0,0,420.28,2126.12,2374.53,520.97,0,0,0,0,0,1655.94,2681.59,499.4,0,451.02,0,1700.88,2785.46,0,0
2277,57.4,1049.54092,268.62537,44.182,"NPA027301","C52H75N9O14","ION=[M+H+H]2+","","",5495.11,0,0,778.67,3043.72,4272.96,1370.5,0,0,0,1162.97,3028.88,5495.11,1239.85,0,0,0,0,0,3369.76,3830.36,1442.15,0,1173.03,0,2732.51,3493.42,0,1429.49
2278,57.81,461.09373,143.40404,26.482,"","C14H24NO14P","ION=[M+H]+","","",3559.47,0,0,1194.94,3009.61,0,0,0,0,0,1209.46,3559.47,0,0,0,0,0,0,955.26,2602.88,0,0,0,1420.1,0,2866.46,0,0,0
2279,57.29,934.47764,269.30453,26.873,"NPA025802","C47H66N8O12","ION=[M+H+H]2+","","",14411.6,0,0,3135.09,8422.74,12055.87,4007.11,0,0,0,3451.02,7914.91,14411.6,4041.94,0,0,0,0,2749.52,8786.5,11276.94,4031.04,0,3204.74,0,8566.8,10479.06,0,3948.35
2280,57.7,581.31622,221.36972,6.439,"","C26H43N7O8","ION=[M+H]+","","",255979.72,0,2189.05,36789.82,135162.12,227761.77,50259.26,1015.57,0,2001.46,38526.06,136390.67,255979.72,50968.81,680.47,0,1377.63,2010.31,34868.46,135959.86,216993.61,49140.58,0,36974.93,2555.36,133135.83,210311.97,988.62,50668.4
2281,57.07,407.22744,141.64445,14.415,"NPA000965","C22H33NO6","ION=[M+H]+","","",14741.32,0,0,4658.64,14067.34,12197.28,3613.1,0,0,0,5251.32,13960.41,14741.32,3706.94,0,0,0,0,3831.94,13767.48,10423.07,3549.52,0,4892.66,0,14474.15,11427.45,0,3582.84
2282,57.45,462.22189,148.75703,32.692,"NPA012984","C25H34O8","ION=[M+H]+","","",2445.23,0,2045.35,0,0,0,0,1110.69,0,1963.37,0,0,0,0,1009.98,0,1327.35,1727.45,0,0,0,0,0,0,2445.23,0,0,994.74,0
2283,57.42,344.15916,138.35669,NA,"NPA023226","C20H24O5","ION=[M+H]+","","",1825.97,0,0,123.66,522.35,1366.78,228.43,0,0,0,370.98,832.2,1825.97,322.19,0,0,0,0,0,0,1113.69,0,0,0,0,734.86,1160.7,0,363.1
2284,57.27,505.29019,136.05061,84.012,"NPA003059","C28H43NO5S","ION=[M+H]+","","",2171.55,0,0,315.12,1428.61,1785.86,600.92,0,0,0,427.99,1281.26,2171.55,657.96,0,0,0,0,0,1616.97,1501.2,604.56,0,517.36,0,1387.6,1684.84,0,540.23
2285,57.98,447.21237,131.5253,80.106,"NPA011177","C26H29N3O4","ION=[M+H]+","","",3179.24,0,0,585.71,1364.19,2595.86,789.29,0,0,0,533.22,1769.94,3179.24,771.8,0,0,0,0,671.19,1208.33,2638.89,791.55,0,552.72,0,1114.3,1969.46,0,804.54
2286,57.27,724.33993,270.70258,26.561,"","C20H61N4O19PS","ION=[M+H+H]2+","","",8289.76,0,0,1400.09,3674.49,7369.21,2346.87,0,0,0,2231.45,5186.45,8289.76,2321.12,0,0,0,0,0,5837.01,7116.1,2269.17,0,1968.82,0,0,6701.77,0,2450.33
2287,56.9,304.12737,144.1957,21.696,"","C24H16","ION=[M+H]+","","",2355.64,0,0,488.8,2181.03,1838.97,501.88,0,0,0,702.2,2301.62,2355.64,448.42,0,0,0,0,0,2056.62,1671.45,524.42,0,764.21,0,2184.85,1489.81,0,532.79
2288,56.99,1150.58756,345.0534,11.026,"","C53H89N10O12P3","ION=[M+H+H]2+","","",208489.88,0,863.34,27982.82,143701.54,175687.92,33404.85,0,0,716.89,32113.65,148750.77,208489.88,35101.2,0,0,0,829.81,23237.59,140927.91,163650.11,32846.82,0,28597.22,1043.32,141425.94,154923.77,0,32266.52
2289,57.4,471.2339,136.17397,38.502,"NPA031119","C25H33N3O6","ION=[M+H]+","","",5549.28,0,0,1249.87,3061.15,4574.43,1376.11,0,0,0,1265.22,3189.43,5549.28,1440.93,0,0,0,0,1103.95,3149.84,3891.14,1415.08,0,1380.43,0,2844.18,4282.86,0,1272.31
2290,57.59,599.29188,272.74426,226.139,"NPA018620","C30H46ClNO9","ION=[M+H+H]2+","","",2797.33,0,0,369.77,1040.62,2363.01,654.46,0,0,0,651.66,0,2797.33,628.88,0,0,0,0,0,1636.58,2226.39,618.58,0,457.65,0,1485.28,2065.31,0,715.92
2291,57.67,596.14842,228.67903,22.514,"Okanin 4'-(6''-p-coumarylglucoside)","C30H28O13","ION=[M+H]+","","",8670.13,0,0,1467.63,7162.6,0,0,0,0,0,1415.07,8670.13,0,0,0,0,0,0,1091.99,6080.44,0,0,0,1895.82,0,6737.23,0,0,0
2292,57.24,809.42963,269.67783,11.153,"","C44H65N3O7P2","ION=[M+H+H]2+","","",8895.42,0,0,1409.45,5072.36,7675.09,2446.16,0,0,0,2154.47,5456.73,8895.42,2595.4,0,0,0,0,0,5303.96,7527.84,2138.28,0,2073.88,0,4456.4,6602.01,0,2604.79
2293,56.99,435.22204,141.48262,46.775,"","C19H37N3O4S2","ION=[M+H]+","","",33129.88,0,0,10422.86,31870.3,27305.57,7932.76,0,0,0,12154.72,31707.46,33129.88,8284.71,0,0,0,0,8321.45,31626.58,23867.64,7953.34,0,10792.4,0,32276.85,24919.18,0,7560.23
2294,57.74,516.25323,274.23947,128.177,"NPA009367","C26H36N4O7","ION=[M+H+H]2+","","",2675.99,0,0,368.48,0,892,729.04,0,0,0,0,0,2675.99,669.88,0,0,0,0,496.52,0,0,765.4,0,608.92,0,0,0,0,751.86
2295,57.45,652.35345,231.33934,21.635,"NPA020114","C25H44N14O7","ION=[M+H]+","","",6437.31,0,0,182.64,1971.03,5541.88,1159.45,0,0,0,0,2171.57,6437.31,1300.49,0,0,0,0,547.93,1838.86,5051.31,1048.38,0,0,0,1902.64,5137.01,0,1129.47
2296,57.38,462.21441,198.4436,22.157,"","C18H40O9P2","ION=[M+H]+","","",1866.92,0,0,363.5,1715.9,0,0,0,0,0,0,1651.72,0,0,0,0,0,0,614.7,1866.92,0,0,0,475.79,0,1629.07,0,0,0
2297,57.71,258.12662,140.07333,NA,"NPA031808","C16H18O3","ION=[M+H]+","","",2078.6,0,0,0,1670.85,1237.77,0,0,0,0,0,1830.5,0,0,0,0,0,0,0,1575.19,1634.71,0,0,0,0,1606.87,2078.6,0,0
2298,57.84,464.23809,131.14137,72.613,"NPA029213","C20H36N2O10","ION=[M+H]+","","",2861.98,0,0,506.45,1387.84,2550.85,817.93,0,0,0,532.92,1468.15,2772.35,806.43,0,0,0,0,413.29,1492.29,2861.98,827.28,0,573.16,0,1203.08,2018.22,0,820.09
2299,57.37,60.06923,155.16208,NA,"ethylenediamine","C2H8N2","ION=[M+Na]+","D01114","107-15-3",2075.05,0,0,502.85,912.58,1245.01,410.11,0,0,0,491.41,1403.95,2075.05,595.24,0,0,0,0,472.14,1333.79,0,635.1,0,544.99,0,0,1659.97,0,0
2300,58.05,603.29826,226.64505,30.384,"","C21H29N23","ION=[M+H]+","","",2253.74,0,0,682.94,1284.97,2126.93,1116.83,0,0,0,612.72,1157.58,1950.04,1057.44,0,0,0,0,851.34,1260.58,2253.74,1075.33,0,584.77,0,1436.74,2177.02,0,1217.7
2301,58.03,573.12136,212.9911,9.99,"","C19H7N23O","ION=[M+H]+","","",6298.04,0,0,1974.96,5915.3,0,0,0,0,0,1869.9,6298.04,0,0,0,0,0,0,1757.91,5834.13,0,0,0,2297.07,0,5613.72,0,0,0
2302,57.32,890.48398,270.23486,6.693,"","C30H64N22O6P2","ION=[M+H+H]2+","","",2784.5,0,0,415.99,1223.31,2524.61,835.03,0,0,0,631.01,1871.25,2784.5,816.66,0,0,0,0,0,0,2404.34,810.84,0,616.96,0,1798.68,2385,0,877.59
