"ms1_id","ms2_id","mz","RTINMINUTES","omus","annotations","50MeOH_10570","50MeOH_10571","50MeOH_10572","FullMix_10574","FullMix_10577","FullMix_10580"
"894","mz112.05045rt1.05","112.050456","1.04883333333333","omu246","6-Aminouracil,Cytosine,Creatinine,cytosine,4-Fluoraniline,CYTOSINE",115.6,308.65,96.75,4716766,2954420,2292179.75
"895","","123.042626","1.057","","",428.64,1072.95,252.48,3380.56,7894.38,7712.38
"896","mz61.02812rt2.13","61.028106","1.08966666666667","omu287","",246316.05,72439.06,37761.92,28909.76,182115.08,25295.21
"897","mz96.04405rt1.1","96.044056","1.09533333333333","omu297","3-Pyridinol,2-Oxopyridine,3-Hydroxypyridine,2-Hydroxypyridine",0,0,88.29,4270.89,12031.17,8456.13
"898","mz123.05628rt1.1","123.056276","1.09783333333333","omu295","Vitamin PP,Niacinamide,Nicotinamide,nicotinamide",0,918.85,1488.38,2403436.5,3631548.75,3224088
"899","mz80.04923rt1.1","80.049226","1.10066666666667","omu337","Pyridine",2227.43,3470.6,3053.76,32636.04,78961.98,63564.61
"900","mz70.06481rt1.5","70.064736","1.13416666666667","omu101","",507.12,0,0,924714.06,568051.94,561725.44
"901","mz113.03442rt1.14","113.034426","1.1415","omu246","",62.59,68.99,126.19,156322.48,639356.06,581461.63
"902","","68.996706","1.1665","","",191.29,0,0,8618.48,9804.03,5715.65
"903","mz137.07103rt1.18","137.071026","1.18233333333333","omu292","3-Carbamoyl-1-methylpyridinium,4-Hydroxybenzoate,4-Hydroxybenzoic acid sodium salt,2-PAM,o-Hydroxybenzoic acid,1-Methylnicotinamide,1-Methyl-2-pyridinium aldoxime,4-Aminobenzamide,Benzoyl hydrazine",409.3,122.19,0,1801933.75,867984.88,1154949.75
"904","mz44.04943rt1.05","44.049426","1.188","omu298","",3530.72,0,0,620943.75,307160.78,279506.72
"905","mz61.02827rt0.55","61.028286","1.208","omu283","",149073.53,0,99777.51,169860.67,199219.16,67471.23
"906","mz245.07723rt1.21","245.077226","1.21433333333333","omu296","Uridine (not validated),Uridine,Ribavirin",9747.9,0,4615.87,66588.02,1305601.38,1233937.38
"907","mz113.03441rt1.25","113.034406","1.24716666666667","omu246","Uridine,Maleic hydrazide",128.26,76.65,47.99,788368.5,1499879.25,1360922.38
"908","mz455.18825rt1.26","455.188246","1.26066666666667","omu294","",99.94,126.92,34.21,792841.88,295549.38,297190.84
"909","mz61.02812rt2.13","61.028146","1.288","omu287","",0,225997.16,0,53604.27,105821.73,216123.23
"910","mz101.02329rt1.33","101.023296","1.33383333333333","omu102","",33.4,0,0,22999.03,152279.23,118398.02
"911","mz61.02827rt0.55","61.028326","1.35166666666667","omu283","",124602.47,50242.68,59600.39,43815.54,63621.38,0
"913","mz92.04878rt1.39","92.048786","1.38533333333333","omu103","",0,0,50.01,10451.13,23068.54,22614.68
"914","mz175.04813rt1.42","175.048126","1.41716666666667","omu104","6-Hydroxy-4-methylcoumarin, 6-Hydroxy-4-methyl-2-benzopyrone,7-Hydroxy-4-methylcoumarin,4-Methylumbelliferone",117.17,264.35,125.89,145121.11,1010126.44,979734.94
"915","mz153.06641rt1.41","153.066406","1.412","omu218","",1018.95,533.05,127.23,2371970.5,11689296,11708548
"916","mz112.05053rt1.46","112.050526","1.4635","omu246","6-Aminouracil,Creatinine,cytosine,CYTOSINE",363.02,117.33,135.76,1111300.5,2096117.25,2004999.25
"917","mz70.06481rt1.5","70.064816","1.50083333333333","omu105","",29.7,592.25,0,313217.5,523143.78,431849.56
"918","mz123.05525rt1.54","123.055246","1.54183333333333","omu295","Vitamin PP,Niacinamide,Nicotinamide,nicotinamide,2-Acetylpyrazine",100.82,237.97,346.76,296612.47,1865094.75,1597295.38
"919","mz43.01782rt0.06","43.017846","1.5975","omu106","",847716.81,12702.13,579673.56,158379.7,16270.57,5497.59
"920","mz61.02812rt2.13","61.028206","1.6565","omu287","",245756.16,47988.73,29644.79,127284.72,295808.75,389763.88
"921","mz61.02827rt0.55","61.028256","1.74833333333333","omu283","",195121.61,118022.13,66801.34,0,97302.15,48774.84
"922","mz175.04831rt1.82","175.048306","1.81766666666667","omu107","7-Hydroxy-4-methylcoumarin",201.64,288.15,89.97,147722.66,803035.25,800841.13
"924","mz61.02812rt2.13","61.028196","1.851","omu287","",79637.05,108482.95,15248.7,18857.04,25172.04,79491.73
"925","mz61.02827rt0.55","61.028266","1.93916666666667","omu283","",38917.13,25817.84,33665.65,141756.92,141431.67,56534.9
"926","mz175.04813rt2.04","175.048136","2.038","omu299","",57.69,46.01,53.66,121199.83,79598.69,78760.19
"928","mz61.02812rt2.13","61.028126","2.13466666666667","omu287","",47813.07,89381.17,81598.81,37286.96,20243.39,30835.74
"929","","139.071886","2.16533333333333","","",207.69,516.52,460.04,6791.21,6368.21,8583.74
"930","mz138.05643rt2.17","138.056436","2.17083333333333","omu292","Amben,N-Methylnicotinate,4-Aminobenzoic acid,Trigonelline,3-aminobenzoic acid,Benzohydroxamic acid,Salicylamide",153.92,123.85,209.31,8116451,9021676,9090530
"931","mz94.06467rt2.18","94.064666","2.17633333333333","omu297","",4229.04,581.45,0,917346,967838.19,943048.19
"932","","95.048716","2.17633333333333","","",148.08,171.07,93.23,14375.17,14231.86,16019.96
"933","mz77.03813rt2.17","77.038126","2.17366666666667","omu108","",0,27.18,73.41,55403.96,43898.6,50807.02
"934","mz120.04438rt2.17","120.044386","2.1735","omu109","Anthranilate",18.61,20.72,39.58,947038.69,680710.38,688871.56
"936","mz73.06455rt2.27","73.064546","2.27316666666667","omu267","",1073219.13,1105649.5,1030607.19,38973.47,101786.02,99789.98
"937","mz61.02812rt2.13","61.028146","2.31033333333333","omu287","",87499.67,86919.49,127113.29,92419.09,184710,170881.55
"938","mz327.20159rt2.33","327.201676","2.32983333333333","omu221","",6475.7,6957.24,6194.86,693.55,5172.47,11552.57
"939","mz153.06597rt2.35","153.065976","2.35266666666667","omu218","",544.89,471.65,2413.37,215962.44,246523.59,245164.36
"941","mz145.08615rt2.4","145.086146","2.401","omu317","",206.33,33.41,0,12723.22,11009.97,12242.26
"943","mz158.00309rt2.44","158.003086","2.43633333333333","omu201","",21124.46,14166.27,588527.56,8822.61,43599.5,43257.41
"945","","42.033776","2.49033333333333","","",0,0,55051.27,216747.88,119051.27,117692.05
"946","mz137.07087rt2.91","137.070746","2.52033333333333","omu292","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,4-Aminobenzamide,Benzoyl hydrazine",141.73,44.96,25.42,338291.13,164472.33,171041.47
"947","mz158.96133rt2.5","158.961336","2.5015","omu201","",61310.92,73323.04,24030.91,124019.35,74479.27,80037.07
"948","mz59.04906rt0.46","59.048976","2.509","omu215","",375078.5,487435.81,272317.22,177309.94,118214.69,109487.08
"949","mz61.02812rt2.13","61.028216","2.52166666666667","omu287","",99338.97,38268.11,53039.79,15629.2,35267.63,29274
"950","mz749.51576rt2.58","749.515356","2.58","omu233","Azithromycin",31261.95,11478.07,6752.55,4777976.5,4816695,4894894
"951","","116.106576","2.58","","",0,330.95,152.93,99087.46,100343.74,101194.25
"952","mz127.0758rt2.58","127.075806","2.58133333333333","omu110","Melamine",0,0,3939.9,226898.55,223972.61,230959.91
"953","","72.080516","2.58133333333333","","",784.58,741.07,501.03,26120.42,27581.53,27419.5
"954","","77.059266","2.57616666666667","","",67.44,0,0,13742.37,13545.65,15030.24
"955","mz591.42208rt2.58","591.422076","2.58133333333333","omu300","Desosaminylazithromycin",0,0,237.18,412101.88,450185.81,400433.06
"956","mz99.07982rt2.57","99.079826","2.57333333333333","omu111","",68.2,1213.66,480.63,47552.48,45833.3,45543.4
"957","mz113.05965rt2.58","113.059656","2.58366666666667","omu198","",1645.95,0,0,9307.88,9113.2,9946.73
"960","mz61.02812rt2.13","61.028036","2.66533333333333","omu287","",66491.45,31282.95,24904.49,25879.71,6722.21,43367.08
"961","mz138.05508rt2.67","138.055086","2.66766666666667","omu292","N-Methylnicotinate,Trigonelline,3-aminobenzoic acid,Salicylamide,Benzohydroxamic acid",131.43,137.23,120.02,274998.66,355044.75,368128.63
"962","mz83.04886rt2.76","83.048856","2.75833333333333","omu248","",0,0,3788.71,65217.33,52502.09,52414.23
"963","mz61.02805rt3.34","61.028116","2.78183333333333","omu301","",59123.86,56345.75,68266.88,18343.21,77707.25,91175.29
"964","mz749.51469rt2.8","749.514696","2.804","omu233","Azithromycin",33170.82,2533.98,11287.95,2235222.75,2229800.75,2299016.75
"965","mz407.22115rt2.87","407.221146","2.86983333333333","omu302","Lincomycin,Hydrocortisone",80.1,47.39,89.29,304740.16,561649,410804.41
"966","mz137.07087rt2.91","137.070876","2.90933333333333","omu292","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,4-Aminobenzamide,Benzoyl hydrazine",609.46,204,63.05,89450.98,81047.34,75340.89
"967","mz158.96153rt2.93","158.961526","2.93316666666667","omu201","",1196395.38,31712.78,22948.36,155414.58,154408.3,158537.78
"968","","42.033856","2.94116666666667","","",0,0,604731.25,230609.48,213436.52,204731.73
"969","mz558.36375rt2.95","558.363746","2.955","omu242","",82,0,0,49617.2,52456.89,46750.89
"970","mz61.02812rt2.13","61.028196","2.96333333333333","omu287","",71064.04,81012.32,10573.45,199109.92,39971.12,78742.34
"971","mz137.07101rt3.04","137.071006","3.0415","omu292","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,4-Aminobenzamide,Benzoyl hydrazine",108,94.52,151.71,51293.44,46285.38,42611.17
"974","mz83.04895rt3.12","83.048956","3.11566666666667","omu248","",0,0,1399.74,202662.63,210328.56,208486.05
"975","mz734.46947rt3.14","734.469466","3.135","omu305","Erythromycin",0,12.91,0,7941389,7893512,7937258
"976","mz558.36385rt3.13","558.363846","3.1265","omu242","",0,35.43,0,1109929.75,1013046.56,940336
"977","mz61.02805rt3.34","61.028126","3.15833333333333","omu301","",42291.79,33993.43,40416.74,33452.72,89600.49,85323
"979","mz407.22109rt3.22","407.221086","3.2185","omu302","Lincomycin,Hydrocortisone",134.17,56.04,0,94426.89,198086.17,203160.02
"981","","85.064656","3.20766666666667","","",1703.32,0,977.1,10408.61,11317.77,12287.91
"982","mz103.07548rt3.22","103.075476","3.216","omu112","",91.55,205.23,244.63,22820.94,22200.4,33877.7
"984","mz107.07002rt3.23","107.070016","3.22683333333333","omu113","",9886.94,10080.65,10617.74,9199.22,8465.86,9008.75
"985","mz89.05947rt3.23","89.059466","3.23066666666667","omu226","",16984.72,11973.86,11134.5,17154.91,23024.84,19896.01
"986","mz716.45942rt3.3","716.459416","3.2995","omu303","",1158.37,163,64.5,8430200,8436846,8445536
"987","mz309.22742rt3.31","309.227386","3.3115","omu304","",6732.28,8740.93,7518.02,3593.33,3572.85,3887.75
"988","mz558.36364rt3.32","558.363636","3.31866666666667","omu242","",19.67,0,0,2465406,2969095.75,2419031.75
"989","mz83.04883rt3.31","83.048836","3.30783333333333","omu248","",1788.2,0,0,198559.53,206690.77,217850.67
"990","","42.033556","3.331","","",942157.69,0,0,27441.76,94717.11,98481.06
"991","mz61.02805rt3.34","61.028046","3.33633333333333","omu301","",31734.1,25066.52,48179.2,91468.33,21886.11,10550.87
"992","mz749.51469rt2.8","749.514236","3.34316666666667","omu233","Azithromycin",22934.81,9409.24,11675.42,86088.67,83416.42,65714.98
"993","mz262.23775rt3.36","262.237746","3.3575","omu243","",10486.97,13358.58,13907.46,4190.79,4848.96,5255.18
"994","mz158.96148rt3.37","158.961476","3.37083333333333","omu201","",34241.19,1410069.75,1480049.13,19063.13,56548.98,59992.82
"995","mz244.22734rt4.97","244.227386","3.38933333333333","omu252","",3653.75,4504.4,5156.24,208.1,111.89,309.41
"996","mz716.4573rt3.45","716.457306","3.447","omu303","",0,255.13,205.41,1578886.38,1743622.13,1736709.88
"997","mz749.51469rt2.8","749.514166","3.524","omu233","Azithromycin",84978.4,43806.19,3866.65,129910.1,137885.48,128256.25
"998","mz734.46827rt3.52","734.468276","3.524","omu305","Erythromycin,N-Desmethyl Clarithromycin",0,16.39,0,529171.44,584807.06,574511.38
"999","mz558.36355rt3.56","558.363546","3.55683333333333","omu242","",144.12,48.19,0,192658.81,218406.34,205511.38
"1000","mz749.51469rt2.8","749.513606","3.62266666666667","omu233","Azithromycin",0,16676.57,9617.06,226277.39,187860.42,166603.72
"1001","mz61.02812rt2.13","61.028236","3.62816666666667","omu287","",41102.49,185515.02,42839.29,53779.5,12177.67,114445.72
"1002","mz734.46721rt3.73","734.467206","3.72566666666667","omu305","Erythromycin",94.28,0,0,1285652.63,1244527.38,1222279.13
"1003","mz749.51469rt2.8","749.513686","3.73083333333333","omu233","Azithromycin",0,0,3722,325578.88,357518.06,316568.66
"1004","mz371.25828rt4.19","371.257926","3.77783333333333","omu306","",106.71,0,0,6193.07,5819.84,4079.04
"1005","mz61.02805rt3.34","61.028156","3.7975","omu301","",39947.53,8911.25,3955.54,41124.63,104878.95,17226.64
"1006","mz42.03365rt3.8","42.033646","3.80216666666667","omu114","",159234.48,1244107.25,0,270776.94,258514.84,251178.77
"1007","mz137.07102rt3.81","137.071016","3.80716666666667","omu292","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,Benzoyl hydrazine,4-Aminobenzamide",226.59,94.26,63.78,116058.97,118762.07,102857.34
"1008","mz407.2208rt3.83","407.220806","3.82916666666667","omu302","Lincomycin,Hydrocortisone",358.65,596.31,34.47,164407.95,316363.72,311795.91
"1009","mz466.31619rt3.84","466.316196","3.84316666666667","omu115","Glycohyocholic acid",125.87,0,0,2943366,2998098.25,2843043.5
"1010","mz414.30041rt3.92","414.300416","3.922","omu281","",0,0,29.39,1934671.75,1933658.25,1858876.25
"1013","mz749.51469rt2.8","749.513376","4.01466666666667","omu233","Azithromycin",0,12142.08,12062.71,550571.69,556710.44,536509.06
"1014","mz407.22144rt4.04","407.221436","4.04183333333333","omu302","Lincomycin",119.33,0,0,282778.56,476200.88,463980.25
"1016","mz716.45723rt4.1","716.457226","4.09866666666667","omu303","",0,192.29,247.21,476053.56,566657.75,572733
"1017","mz210.18548rt4.1","210.185476","4.10166666666667","omu234","",12482.26,13134.07,14585.15,11827.95,11130.7,11011.85
"1018","mz61.02805rt3.34","61.028166","4.15066666666667","omu301","",28619.77,323177.47,5087.99,80198.6,9243.82,84903.63
"1019","mz371.25828rt4.19","371.258286","4.18583333333333","omu306","",46.11,0,0,20072.26,19650.86,21177.87
"1020","mz734.46694rt4.19","734.466936","4.19133333333333","omu305","Erythromycin,N-Desmethyl Clarithromycin",70.29,0,0,1580449.25,1630976.88,1615808.38
"1022","mz279.09353rt4.26","279.093506","4.25733333333333","omu116","Triphenylphosphine oxide,triphenylphosphineoxide,Sulfamethazine",972.9,1561.69,1019.72,24968.87,24121.65,23067.25
"1023","","738.437176","4.25316666666667","","",0,0,29.64,28335.6,31461.28,31350.23
"1024","mz42.03365rt3.8","42.033706","4.255","omu117","",0,0,1425216.25,295605.97,280097.88,268845.16
"1025","mz137.07083rt4.27","137.070826","4.26666666666667","omu292","3-Carbamoyl-1-methylpyridinium,4-Hydroxybenzoate,4-Hydroxybenzoic acid sodium salt,o-Hydroxybenzoic acid,1-Methylnicotinamide,4-Aminobenzamide",156.7,102.96,63.09,150737.59,163552.47,152928.72
"1026","mz407.22144rt4.04","407.220816","4.30133333333333","omu302","Lincomycin",201.6,42.55,145.74,43851.92,65235.09,65538.91
"1027","mz451.16424rt4.31","451.164236","4.30666666666667","omu256","",91.08,26.43,652.62,5993.79,8825.63,13226.83
"1029","mz426.32133rt4.32","426.321326","4.31716666666667","omu255","Jervine,Cholic acid",25.55,0,0,566948.88,593985.56,565654.81
"1031","mz219.18744rt4.42","219.187416","4.415","omu228","Tributylphosphine oxide",110493.41,122369.06,120906.6,0,404.67,19358.97
"1032","","207.138536","4.43916666666667","","",68.38,582.91,177.31,11235.55,11692.32,10412.47
"1033","","235.169726","4.4365","","",2200.55,0,6889.01,5446.53,4634.78,4419.57
"1036","mz271.18777rt4.5","271.187776","4.50383333333333","omu118","",5642.63,3847.64,4827.39,0,3519.92,1811.56
"1037","mz391.28403rt4.49","391.284026","4.48583333333333","omu260","3?-Hydroxy-12 Ketolithocholic Acid,3?-Hydroxy-7 Ketolithocholic Acid,5?-Cholanic Acid-3?-ol-6-one",53.57,158.04,74.58,162155.02,121116.8,160283.86
"1038","mz749.51432rt5.83","749.513056","4.486","omu233","Azithromycin",554690.56,88509.09,42813.18,296581.38,466086.53,568452.19
"1039","","42.033846","4.56166666666667","","",914901.56,623189.63,324215.94,0,0,153797.2
"1040","mz407.22105rt4.59","407.221046","4.59133333333333","omu302","Lincomycin,Hydrocortisone",294.84,135.09,87.07,617716.63,335656.56,321623.16
"1041","mz253.17965rt4.6","253.179646","4.59566666666667","omu119","",4707.74,7192.27,8730.23,9493.06,11169.21,10920.95
"1042","mz734.4667rt4.64","734.466896","4.6425","omu305","Erythromycin,N-Desmethyl Clarithromycin",89.91,0,0,691508.69,1519648.38,852517.38
"1043","mz327.00804rt4.67","327.008206","4.666","omu253","Tris(1-chloro-2-propyl)phosphate,Tris(2-chloropropyl) phosphate,Niclosamide,Tris(1-chloro-2-propyl) phosphate",38595.54,44993.92,47189.93,54033.09,54468.05,49826.25
"1045","mz387.19297rt4.72","387.192866","4.72216666666667","omu120","",26125.07,28947.73,28821.89,746605.38,788243.88,737723.38
"1046","","427.185506","4.7245","","",250.72,317.74,223.54,5626.8,6096.4,5764.25
"1047","","489.117926","4.72166666666667","","",0,496.19,396.53,5081.88,5404.54,4276.05
"1049","mz415.21157rt4.79","415.211186","4.79183333333333","omu281","",22412.01,20645.5,23425,64478.59,75041.92,68856.31
"1050","mz288.25332rt4.87","288.253486","4.87083333333333","omu239","Lauryl diethanolamide",5735.87,4497.09,4735.21,91738.71,99769.63,96727.22
"1052","mz399.19289rt4.96","399.192886","4.96016666666667","omu121","",0,0,83.47,4331.92,3960.08,4580.26
"1053","","42.033846","4.9765","","",831832.5,613342.19,730863.69,495699.56,459604.53,401891.97
"1054","","417.203436","5.03316666666667","","",52.15,50.23,25.08,20441.69,17968.41,18745.12
"1055","mz138.98009rt5.04","138.980096","5.03666666666667","omu292","",10771.45,193781.86,191739.33,96220.71,92163.64,88361.19
"1059","mz280.26324rt5.24","280.263246","5.23616666666667","omu213","",120.32,181.03,130.36,31633.3,33576.92,32225.82
"1060","mz325.16227rt5.45","325.162486","5.25516666666667","omu309","",103.02,97.4,55.9,5628.47,6152.61,5918.13
"1062","mz139.98767rt5.31","139.987666","5.3095","omu199","",107924.74,118530.16,124126.39,6037.38,9917.29,0
"1065","mz325.16227rt5.45","325.162266","5.45416666666667","omu309","",0,0,87.47,5297.09,6381.09,5334.54
"1066","mz395.22045rt5.51","395.220446","5.50633333333333","omu122","",405.25,27360.22,21827.49,18966.64,17726.77,17838.09
"1067","mz716.45741rt5.52","716.457406","5.524","omu303","",0,0,238.3,867090.38,962929.5,960118.94
"1068","mz291.25331rt5.62","291.253236","5.61516666666667","omu123","",32189.75,23171.53,30021.77,84158.05,15892.76,19809.65
"1069","mz399.2507rt5.62","399.250646","5.62483333333333","omu124","Tri(butoxyethyl)phosphate,Tris(2-butoxyethyl) phosphate,Tris-2-Butoxyethyl--Phosphate,Tri(butoxyethyl) phosphate",23871,21347.55,19703.79,24108.94,20043.81,20671.06
"1071","mz298.27427rt5.64","298.274266","5.64266666666667","omu258","",171.51,645.71,206.9,13834.56,14070.03,19581.68
"1073","mz281.17235rt5.7","281.172356","5.698","omu125","",5334.38,6026.85,5975.36,2970.69,2758.02,4220.56
"1076","mz734.46713rt5.72","734.467126","5.7175","omu305","Erythromycin,N-Desmethyl Clarithromycin",62.4,0,0,1588977.88,2452967.25,1696125.75
"1078","mz59.06016rt5.8","59.060156","5.799","omu126","",0,675994.19,1067700.5,563958.63,834131.25,823088.69
"1079","mz749.51432rt5.83","749.514316","5.83116666666667","omu233","Azithromycin",2690998.75,1454158.63,954782.25,917003.44,1350493.25,1322291
"1080","mz321.16694rt5.82","321.166896","5.82283333333333","omu313","",18242.04,19192.59,17486.61,20433.36,22014.92,17686.01
"1081","","411.199086","5.82283333333333","","",5144.25,1654.67,4182.33,12557.9,1303.18,1287.97
"1082","","42.033856","5.82616666666667","","",286372.78,204104.75,319644.78,193535.75,99199.46,390017.63
"1083","","319.224296","5.9","","",45713.02,44196.14,46800.95,32650.42,43317.26,28237.08
"1084","","60.044166","5.92","","",148840.06,8830.12,235172.05,12899.17,163687.73,135574.19
"1085","mz305.26891rt5.95","305.268826","5.95166666666667","omu263","",20869.8,29141.6,29183.43,38692.83,24125.35,21039.72
"1088","mz59.06013rt6.05","59.060136","6.04933333333333","omu127","",147872.69,269223.22,105950.36,216438.45,184181.3,177918.39
"1091","mz361.2222rt6.02","361.222196","6.02366666666667","omu128","Tributyl citrate",119036.82,44016.01,54796.44,391665.91,31793.71,35911
"1093","mz392.31327rt6.11","392.313266","6.10666666666667","omu310","",326.12,854.33,911.95,11842.51,17571.12,17644.33
"1096","mz363.31034rt6.2","363.310376","6.2","omu262","3,6,9,12-Tetraoxatetracosan-1-ol",120175.19,124926.05,122828.32,79222.76,148535.83,142739.09
"1098","mz408.36841rt6.2","408.368406","6.20066666666667","omu308","",39566.29,179405.94,200155.44,79073.63,188798.36,196183.42
"1099","mz341.26604rt6.2","341.266046","6.2035","omu129","",62237.89,71961.52,78848.12,49540.68,68765.52,71286.86
"1100","mz380.33725rt6.2","380.337256","6.19933333333333","omu130","",112673.41,119892.77,113653.2,120492,113945.2,116335.24
"1101","mz195.1228rt6.2","195.122796","6.19583333333333","omu311","",59836.89,59337.98,61221.45,59404.92,56180.17,47694.35
"1102","mz151.09642rt6.2","151.096416","6.198","omu312","",79512.25,74268.16,73631.96,84503.17,64331.37,72040.98
"1104","mz297.24055rt6.28","297.240546","6.27516666666667","omu202","FA 18:1+1O,(9Z,12R)-12-Hydroxyoctadec-9-enoic acid,Ricinoleic acid",17165.14,23085.42,21861.16,16879.22,16387.03,17995.22
"1105","mz319.28452rt6.25","319.284516","6.25233333333333","omu313","Triethylene Glycol Monododecyl Ether",49999.5,47471.69,47650.99,67734.74,45278.57,50437.28
"1107","mz438.34231rt6.29","438.342306","6.29483333333333","omu278","",3862.39,9376.44,9544.94,8072.45,8871.12,9390.91
"1108","mz770.46439rt6.29","770.464396","6.28883333333333","omu131","",196.68,0,0,194363.3,220695.42,233698.22
"1109","mz637.30508rt6.38","637.305046","6.37566666666667","omu132","",217826.95,249429.63,263970.06,87062.06,78038.84,82222.28
"1110","","677.297216","6.377","","",5085.9,4751.57,4455.29,1782.01,2009.78,2294.24
"1111","mz365.23227rt6.41","365.232266","6.41133333333333","omu262","",95.76,228.4,40.62,104566.88,98912.84,97682.88
"1113","mz307.1903rt6.41","307.190676","6.406","omu263","",4232.86,0,3353.47,30538.18,27668.39,29053.76
"1115","mz383.24249rt6.41","383.242486","6.41266666666667","omu133","",0,108.46,57.29,15506.22,15684.88,15224.49
"1116","","325.201126","6.41","","",518.31,206.58,172.62,4606.8,5423.85,4821.97
"1117","mz83.04883rt3.31","83.048956","6.41533333333333","omu248","",282.56,76.02,114.35,8354.56,7330.17,7130.94
"1118","","345.256706","6.42283333333333","","",3448.41,3806.32,3916.83,4315.6,4030.66,3988.38
"1119","mz748.48325rt6.41","748.483246","6.4075","omu233","Clarithromycin",0,775.41,215.44,437628.84,418028.56,459182.47
"1120","mz449.36141rt6.44","449.361406","6.44033333333333","omu307","",37396.81,40746.45,36676.06,27251.85,109263.5,110037.02
"1121","mz59.06013rt6.05","59.060166","6.44733333333333","omu134","",38800.06,66875.42,73464.97,37346.11,54301.22,48361.42
"1122","","427.378016","6.47216666666667","","",17743.67,20946.47,19091.42,16291.62,301.51,81.65
"1123","mz526.43092rt6.46","526.430916","6.45533333333333","omu314","",311033.13,324915.25,100821.13,109405.78,77642.06,100187.18
"1124","mz195.12323rt6.48","195.123226","6.48283333333333","omu135","",65538.3,70403.4,70650.65,65796.76,68584.47,63249.34
"1130","","415.282466","6.539","","",11639.19,16797.52,20390.92,21691.16,19709.31,15110.92
"1131","mz151.09657rt6.52","151.096566","6.51616666666667","omu136","",104876.21,110147.52,101142.1,89624.59,91483.27,88062.34
"1132","mz482.40495rt6.53","482.404956","6.52966666666667","omu274","",189817.45,358295.56,210252.48,229908.89,343551.16,0
"1133","mz526.43092rt6.46","526.431036","6.52083333333333","omu314","",0,0,219898.31,231498.42,217565.34,222960.14
"1135","mz420.33179rt6.63","420.331786","6.62866666666667","omu315","",68047.88,72113.17,64439.14,49192.57,47521.47,43730.89
"1136","mz448.36314rt6.63","448.363136","6.63","omu316","",7190.76,8123.11,9066.29,6645.97,3711.94,5123.2
"1137","mz663.45344rt6.66","663.453356","6.6605","omu137","",146683.83,105172.72,300739.19,258184.58,256334.02,245959.95
"1138","mz226.95182rt6.69","226.951816","6.69","omu238","",51975.71,57821.93,58933.07,51567.64,50336.62,50361.3
"1139","mz90.97652rt0.69","90.976576","6.668","omu138","",2710.05,22076.91,9412.38,20960.02,21421.33,19078.02
"1140","mz144.98214rt6.68","144.982136","6.675","omu317","Ethephon",95593.05,74170.51,37557.46,67037,55401.86,44339.68
"1141","mz103.95508rt6.71","103.955076","6.709","omu318","",94883.3,74961.95,76827.83,60127.55,52557.71,40299.32
"1142","","131.961646","6.697","","",32774.98,21438.99,28905.15,24966.47,19409.62,15795.27
"1143","","701.409786","6.68066666666667","","",13158.09,15011.67,15801.38,12488.49,12490.04,11625.09
"1144","","121.966386","6.71116666666667","","",7917.66,13444.54,4495.03,22812.16,17587,16173.89
"1163","","331.915676","6.73716666666667","","",6086.45,5757.58,5172.4,4118.87,4127.82,3121.06
"1166","mz139.98767rt5.31","139.987676","6.727","omu199","",24293.95,24937.96,22106.78,24191.35,20487.56,20543.98
"1167","","179.980106","6.72083333333333","","",3304.35,6334.99,4376.62,3888.05,2676.28,2758.24
"1168","","283.876236","6.74083333333333","","",4082.29,4280.43,6015.22,5921.6,3687.82,5000.6
"1169","","288.892456","6.72833333333333","","",6391.45,6636.86,2064.84,5913.96,5627.76,4778.45
"1171","","109.978536","6.7365","","",1998.16,2888.65,2889.02,3084.45,0,3615.68
"1172","","306.891956","6.74066666666667","","",8862.06,7322.7,10284.51,8194.23,9067.4,8488.7
"1173","","81.033076","6.73","","",2808.8,4480.35,3371.37,4434.5,5112.33,4576.5
"1175","mz140.99536rt5.15","140.995576","6.72566666666667","omu199","",32064.5,30288.13,29880.18,28432.23,25823.4,26866.53
"1176","mz284.91141rt5.43","284.911006","6.71666666666667","omu204","",3408.86,2100.61,2449.53,3077.66,3993.81,2569.09
"1178","","64.015396","6.72133333333333","","",7428.33,6693.3,7693.18,6572.73,6046.52,6102.8
"1179","","279.904766","6.73833333333333","","",0,7136.74,0,8093.28,7242.3,6768.21
"1180","","140.975396","6.7285","","",9300.69,9801.04,8737.03,9178.25,8246.34,8129.95
"1181","","125.986076","6.72983333333333","","",17787.93,19538.12,19874.2,18470.09,19126.76,16563.52
"1182","mz118.08647rt6.73","118.086476","6.72816666666667","omu247","Abromine,Betaine,METHYL4-AMINOBUTYRATE,NORVALINE,VALINE,L-Valine",0,9675.89,186339.73,161404.28,173899.61,184030
"1183","mz182.962rt6.74","182.961996","6.73916666666667","omu231","",43939.17,40872.55,50128,53566.16,50334.04,50040.25
"1184","","69.993736","6.72916666666667","","",4995.68,3690.33,4635.8,3447.46,4691.09,0
"1186","","66.018646","6.72816666666667","","",546.48,1516.69,1366.82,1544.12,1039.57,938.78
"1187","","266.889476","6.7265","","",1629.21,2011.31,2038.03,1865.52,2494.81,2155.94
"1190","","264.893406","6.727","","",2381.4,2496.92,2639.73,2750.6,2536.92,3017.52
