Compound,mz,rt,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12871,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12872,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12873,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12912,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12938,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12966,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12909,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12935,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12964,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12913,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12931,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12960,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12910,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12933,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12957,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12914,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12940,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12963,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12911,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12936,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12958,kmd
593.63926 Da 429.43 s,297.82691,7.16,2708.118164,2786.873047,2744.60083,2238.571533,2460.203369,2168.38916,2102.364746,2406.259766,1905.206299,2387.540527,0,2223.795166,2942.482422,3202.645508,0,2791.749756,2536.643555,2271.163086,2496.834473,2414.775391,2067.53125,0.826909999999998
563.65845 Da 429.60 s,282.8365,7.16,2642.072754,3025.74585,2345.522949,2337.367432,2797.800049,3063.532471,2784.524902,0,2692.816406,2697.11084,2473.752686,3112.884766,3297.549805,0,2235.04834,2851.328369,3234.407227,3106.503174,2925.38623,3335.64209,2612.098145,0.836500000000001
551.69578 Da 430.65 s,276.85517,7.18,2372.507568,2638.657227,0,0,2114.288818,0,0,2540.239746,2369.623047,2178.792725,2370.572998,0,2362.56958,0,1954.4552,1924.954224,0,0,0,2011.433228,2211.950195,0.855169999999987
668.62169 Da 430.85 s,335.31812,7.18,2256.621826,2129.102783,0,1790.762573,1867.898315,2378.536621,0,0,2075.447021,1915.002808,0,1796.567993,1656.934692,2501.650391,1713.01062,2091.458252,0,1696.59375,0,0,1870.350952,0.318120000000022
665.56096 Da 430.96 s,333.78776,7.18,2314.855957,3665.678955,2316.477051,2273.832764,2568.921387,2525.652588,2578.824707,2437.791992,0,2509.224121,2381.95166,2764.145752,2114.54248,2735.286133,3027.969727,2843.9729,2317.052979,2988.746338,2279.751709,2618.47583,2182.317383,0.787759999999992
406.77413 Da 431.93 s,204.39434,7.2,0,0,0,0,3314.81958,2586.654297,0,0,0,0,0,2352.294922,0,0,0,0,0,0,0,0,3338.115967,0.39434
360.78374 Da 432.47 s,361.79101,7.21,1859.532837,2329.393311,0,0,2849.193115,2684.756348,2693.294922,2397.606445,3003.5,2713.469238,2496.108887,2604.836182,3285.601807,3066.835693,0,3432.513184,2438.982666,2812.514404,0,0,2702.514404,0.791010000000028
623.62484 Da 433.35 s,312.8197,7.22,0,2403.195313,0,2325.740479,2668.207031,0,2766.04248,3187.583008,2709.67334,2610.117676,3010.64502,2717.835205,3129.931396,2590.748291,3376.063965,2731.259521,2528.86499,2675.54248,3145.90332,2744.067139,0,0.819700000000012
520.75946 Da 441.45 s,521.76674,7.36,2005.303711,2226.14624,2134.013916,1907.296265,0,2114.2771,1968.192993,1651.159058,2229.900146,0,2132.795166,0,0,1737.967163,0,0,0,0,2466.215332,0,0,0.766740000000027
192.92094 Da 444.01 s,193.92822,7.4,4423.297363,5071.050293,0,6076.93457,6228.907715,6930.571289,6333.164551,6853.681641,6738.303223,6386.137695,5637.152832,6212.695801,6446.879883,6386.473145,6155.128906,6377.080078,6196.873535,6853.604492,6582.367188,7315.999023,4507.505859,0.92822000000001
337.83706 Da 446.04 s,338.84433,7.43,1429.977051,0,0,2065.126709,2630.380371,1435.387695,1700.015381,1568.070801,0,2319.921875,1592.105469,1957.396973,1655.241943,0,0,2367.94165,2397.807617,1583.606201,1474.44812,2907.557617,0,0.844330000000014
284.26882 Da 446.70 s,285.2761,7.44,0,0,2178.691406,0,0,0,2095.383789,0,0,0,1842.565674,0,2426.354248,0,0,1960.535034,1921.016357,0,1970.185303,0,0,0.276099999999985
253.84732 Da 19.27 s,254.8546,0.32,0,0,2918.256836,3022.372559,2439.119385,2723.403076,2854.08374,2139.711182,2412.920166,2660.763184,0,2533.513184,3018.733887,0,2907.291504,0,2523.4729,2604.176514,3243.699951,2902.095947,2308.784912,0.854600000000005
254.25837 Da 20.82 s,255.26565,0.35,2369.068359,2086.335693,1692.283325,2807.641113,2929.402832,2094.179443,2724.433838,3026.912598,1751.799805,2419.654297,2812.012695,1799.224243,2630.398438,3421.955566,2196.314453,3081.833252,2768.491699,1747.052002,3139.598145,3039.549805,1799.762329,0.265649999999994
207.00487 Da 19.50 s,208.01215,0.32,3250.556152,0,3994.241699,4698.189453,3429.187012,3390.924072,3761.582031,3292.599609,3160.289307,3619.099365,4809.265625,3598.86499,3952.811035,3779.020264,3869.906006,4480.245117,3666.305664,3177.19873,4200.831543,3647.501709,3075.604736,0.0121499999999912
264.87119 Da 19.82 s,265.87847,0.33,4130.58252,4220.965332,3619.345459,3813.440674,2933.899414,2886.573242,3444.046143,3185.220703,3080.696045,3424.236084,3382.741943,3044.77417,3719.357178,3346.408447,3559.869873,3519.849121,3583.171875,2930.596191,3457.899902,3301.025635,2781.488037,0.878469999999993
220.02518 Da 19.51 s,221.03245,0.33,2940.161621,2688.484863,2611.329102,3415.546875,3327.630127,3149.452881,3234.476807,2914.223877,2638.171875,3125.681641,3338.425781,2595.157715,3524.097168,3754.418457,2829.351074,3365.525391,2845.972656,2824.217773,3717.424561,3127.685791,2767.631592,0.0324500000000114
234.15927 Da 20.29 s,235.16654,0.34,0,2695.339844,0,2618.864014,2454.734131,2515.708008,2610.712646,2236.697021,2651.129883,2308.170654,2495.413818,2421.561523,2444.448486,2583.257813,2406.815186,2784.685303,2713.098389,2412.962646,2425.987549,2408.455566,2486.626953,0.166539999999998
208.18075 Da 20.17 s,209.18803,0.34,5348.547363,5439.42627,5208.830566,5598.816895,5879.460449,5686.149902,5350.041504,5324.366211,5917.434082,5389.92627,5897.739746,5434.734375,5711.304199,5383.705566,6086.445801,6146.679199,0,5423.990723,5393.869141,5560.376465,5989.264648,0.188029999999998
251.96391 Da 19.08 s,252.97118,0.32,17881.8457,18259.68555,16990.34766,17551.30469,14579.11133,18541.5625,16899.61523,15718.2041,16037.91113,0,0,0,19818.88477,16498.26563,18586.30273,18919.31055,0,17500.23438,17239.10547,17789.65039,15583.6875,0.971180000000004
658.97120 Da 20.84 s,659.97847,0.35,2028.057129,2048.482178,1884.511841,0,1927.630737,0,0,0,2622.913574,0,0,2440.671631,0,1714.854126,2155.034424,0,0,2148.277344,1703.223877,1891.738037,2210.572754,0.978470000000016
920.99355 Da 20.08 s,922.00083,0.33,3788.906982,0,2781.095947,3934.795654,3855.375488,0,4395.791992,4402.35498,2606.896484,0,4139.904297,2736.091309,4236.767578,4298.904785,3249.442139,4208.223145,4544.653809,3178.123047,4144.870117,4375.726074,3283.927734,0.000829999999950815
284.26821 Da 21.77 s,285.27549,0.36,0,0,0,2204.572754,0,0,2267.990479,1988.422363,1834.382202,0,0,0,2054.376953,0,0,0,0,0,2039.303345,2141.067871,1891.666382,0.275489999999991
238.15208 Da 24.13 s,239.15935,0.4,0,0,0,4302.226074,0,6021.55127,0,13418.31055,6520.26709,0,0,0,0,13927.11816,0,0,0,0,4524.450195,13261.27246,16035.53809,0.159349999999989
302.87302 Da 25.05 s,303.88029,0.42,0,0,0,3119.506592,2841.430176,2820.739258,2838.375488,2982.730957,2636.411865,3064.669678,2802.685791,0,2845.699463,2771.794189,3177.482422,2949.033447,2916.614746,0,2996.581543,2717.417969,2818.286865,0.880290000000002
184.94308 Da 27.79 s_1,223.90491,0.46,0,2876.561279,0,2562.672852,2798.202393,2972.882568,3445.025146,8452.603516,2820.656982,2976.807861,3834.8479,3809.426514,4934.333984,3363.273438,2915.832764,4688.089844,3835.00415,3620.850586,3450.07959,3056.350098,3396.540039,0.904910000000001
184.94308 Da 27.79 s_2,263.86216,0.48,5819.033691,0,5695.791504,6402.888672,5547.42041,5334.90625,5931.724609,5514.834961,5847.044434,5906.768555,5797.580078,5847.685547,5975.433594,6222.30957,5685.98877,6536.604004,5942.458984,5641.161621,5797.676758,5947.259766,5452.901855,0.862160000000017
184.94308 Da 27.79 s_3,223.90494,0.46,0,7228.254883,5570.787109,8302.712891,7647.601074,8403.962891,8425.818359,0,7169.362793,8787.242188,8248.580078,9202.391602,8332.961914,8431.327148,8436.996094,8524.981445,8356.099609,8428.338867,8706.495117,8629.351563,8266.155273,0.90494000000001
370.09006 Da 26.86 s,371.09733,0.45,0,0,0,0,2577.097168,0,471.822052,0,2083.092285,0,0,0,522.067749,1378.719604,4712.120117,0,0,0,0,2482.611084,3293.425781,0.0973299999999995
196.89248 Da 27.45 s,197.89975,0.46,0,2951.026123,0,3091.140869,2693.106201,3534.963379,3066.740723,3077.322021,3207.416992,3321.362305,3600.737793,3294.418701,3396.121826,3270.073486,3364.108154,3138.185547,3159.495605,3125.487061,3307.293213,2803.538086,2978.763428,0.899750000000012
245.85275 Da 28.55 s,246.86003,0.48,3498.427002,3517.352295,0,0,2690.496582,0,3055.751709,3052.700684,2781.295166,2928.909424,2977.308594,2548.137939,2733.264893,3396.056152,2703.062744,2322.249023,2564.101563,0,2976.716309,2725.601807,2744.917236,0.860029999999995
194.90275 Da 27.20 s,195.91003,0.45,0,0,0,0,2132.785156,0,2353.44751,0,2505.270508,3321.362305,0,0,0,0,3364.108154,3138.185547,0,3125.487061,0,0,0,0.910030000000006
290.85069 Da 28.23 s,291.85797,0.47,2508.332764,2689.332764,2509.297363,0,1909.005249,1250.070435,2182.347168,2149.241211,2167.312988,2123.376709,2112.748535,2084.691406,2316.088867,2315.199219,2246.518066,1792.208862,1965.064209,2319.056396,2231.819824,1888.514771,1989.032715,0.857970000000023
257.87643 Da 27.04 s,258.88371,0.45,4811.874512,4623.238281,0,0,0,0,0,0,3607.857178,0,0,0,0,3469.340088,0,3386.337891,0,0,3974.236084,0,3593.529785,0.883710000000008
407.77670 Da 28.41 s,408.78398,0.47,0,2586.366211,2108.247803,2256.900146,1830.95105,1791.549316,1910.212524,1757.068237,1749.703125,1760.406738,1780.300903,1811.046021,2018.815063,1855.384033,2151.283691,0,1762.117554,1677.884888,1739.661987,1788.085815,1680.239868,0.783979999999985
252.94438 Da 27.54 s,253.95165,0.46,0,0,0,0,0,0,0,393.1166077,0,424.7547607,484.8440552,207.063446,300.0768433,0,0,0,194.8443909,21.33220673,455.4038391,375.3444824,0,0.951650000000001
193.94458 Da 27.73 s,194.95186,0.46,0,0,0,1806.888672,1756.780762,0,2056.030273,1920.00354,0,1869.572388,1841.564209,0,2080.073242,1960.792969,2208.28833,2087.541748,2006.760864,0,1956.483887,1869.841431,2108.940918,0.951860000000011
166.90835 Da 26.09 s,167.91563,0.43,4497.548828,4413.274414,0,3797.111816,0,3823.23291,3449.911133,3709.729248,4398.462402,0,0,3884.693115,3293.13501,3244.870361,3632.008301,3418.350098,3613.51001,3858.514893,3719.795898,3665.156982,3841.161377,0.915629999999993
235.92916 Da 27.50 s,236.93643,0.46,0,0,0,3154.759521,2770.791016,3205.903809,3543.343994,3091.912109,3024.047363,3016.919922,3229.107178,3322.078125,3194.367676,2981.810791,3201.133545,3347.688477,3039.590576,3240.580811,3423.170166,2896.314697,2992.852783,0.936430000000001
257.87641 Da 27.87 s,258.88369,0.46,3338.06665,3433.606934,0,3970.915527,3103.515625,3182.76001,3460.365234,3719.077637,3443.244629,3587.660645,3471.140869,3365.850342,3578.150635,3240.940186,3401.594971,4127.486328,3402.539551,3524.936523,0,3312.139893,3179.397217,0.883690000000001
192.92079 Da 28.22 s,193.92806,0.47,4652.387695,6155.527344,5245.584473,5787.556152,5223.353516,5382.726563,5402.462402,5511.378906,5563.383789,5339.254883,5702.602539,5437.720215,5223.345703,5650.903809,5663.748047,5583.016113,5491.130371,5586.555664,6177.77832,5123.697266,5563.677734,0.928059999999988
256.23762 Da 26.17 s,257.2449,0.44,3696.483398,4093.910156,0,3760.927734,2865.900635,2871.737793,3834.0354,3285.751465,2996.647705,3570.934814,3366.506592,2955.032227,3436.034912,3194.646973,3242.614502,3864.235352,3191.960938,0,3634.583008,3305.919434,3157.631836,0.244899999999973
261.84751 Da 26.96 s,262.85478,0.45,0,0,7526.938477,7111.51123,6945.438477,6334.966797,6566.751953,6842.467773,6413.986328,6514.416016,6782.299316,7091.697754,6721.720215,6412.777832,6703.831543,6911.726563,6925.186523,6676.810547,7169.625488,6669.102539,6795.277344,0.854780000000005
194.90299 Da 27.54 s,195.91026,0.46,11126.8916,11851.0332,11143.75,10581.76953,8759.867188,10520.10547,9366.980469,10045.40332,11178.05371,9700.77832,10057.07324,10262.69141,9244.304688,10348.46777,10401.06641,10026.42773,10054.04102,10006.99219,10078.87793,10105.03613,10532.46484,0.910259999999994
240.87435 Da 28.66 s,241.88163,0.48,3883.865234,4268.791992,3647.13623,3200.700439,2915.264893,3046.21582,2670.447754,2623.864014,3050.693115,2934.036621,2592.187256,3164.749023,2831.500977,2702.04834,2917.345703,2762.943848,2619.470703,2831.187988,2673.532715,2672.905762,2859.02002,0.881630000000001
159.97333 Da 32.95 s_1,182.96089,0.55,0,0,0,0,0,0,15323.09766,16078.91895,0,0,0,0,10922.28809,0,12507.6416,0,0,0,0,14491.52246,15465.60449,0.960890000000006
159.97333 Da 32.95 s_2,182.96077,0.55,0,0,0,13914.6084,11764.15137,12744.33691,188810.5313,455468.3438,173613.2656,11780.03711,9828.583008,10686.06445,161277.4219,159011.2656,158144.2344,16546.75586,17356.14063,13053.38379,166979.8281,179247.9063,160014.125,0.960769999999997
159.97333 Da 32.95 s_3,198.93814,0.55,0,0,0,12744.22754,13804.83789,14587.75684,69106.01563,0,68896.20313,11116.95703,11862.37012,11719.53809,58525.05078,65086.72266,57317.99609,14548.60938,12682.77832,14181.4541,77374.39844,73116.79688,69923.17969,0.938140000000004
159.97333 Da 32.95 s_4,182.96099,0.54,217.0524292,0,0,53544.01172,52660.05469,51158.65625,497351.5,0,532104.375,39918.37891,43602.69922,43160.46484,480871.8438,456003.0625,435479.6875,51344.67188,46670.95703,54972.07813,534747.5,499382.5938,519690.4063,0.96099000000001
159.97333 Da 32.95 s_5,198.93825,0.55,0,0,0,3125.185791,0,2953.529053,0,68436.90625,0,0,0,0,0,0,15104.42773,0,0,0,0,0,0,0.938250000000011
200.99947 Da 32.88 s_1,239.96447,0.55,0,0,0,1057.098511,654.4957275,614.2628174,4397.171387,4656.574707,4725.135254,514.272583,509.0536499,585.6986084,4596.685547,5007.974609,5299.534668,861.5876465,1027.035889,500.3363953,4980.576172,7317.119629,4448.161133,0.964470000000006
200.99947 Da 32.88 s_2,223.98699,0.55,0,0,0,4563.640625,2684.010254,3581.753418,53682.33203,64162.67578,46624.02734,3299.395264,2674.934326,2747.395752,47016.65625,54356.64063,48923.48438,4346.879883,6913.183594,3414.216309,52578.94922,55228.92188,46589.66016,0.986989999999992
200.99947 Da 32.88 s_3,223.98686,0.55,0,0,0,19931.90234,17693.26758,19641.05078,266190.625,289716.8125,264202.0625,15891.27344,14347.61035,15922.63184,246044.4219,255080.5313,227871.8281,20745.16797,24959.32813,18575.7168,269012.9375,260381.25,248002.3594,0.986860000000007
200.99947 Da 32.88 s_4,223.98698,0.55,0,0,0,0,0,0,7068.623047,9438.90332,6511.345215,0,0,0,6245.431152,6803.126953,6964.677246,0,0,0,8140.704102,0,7335.413086,0.986979999999988
175.94826 Da 33.02 s_1,214.91397,0.55,1009.05658,962.2897339,0,0,0,0,0,11128.95898,0,0,0,0,12281.55469,0,0,0,7421.645996,2677.027832,0,6699.40332,11817.81836,0.913970000000006
175.94826 Da 33.02 s_2,214.91116,0.56,0,0,0,6956.158203,6317.424805,6429.067383,10706.20313,10630.88965,10803.71973,6388.09668,0,5987.792969,0,10493.48535,11523.24707,0,0,6686.815918,10623.28613,10811.46484,0,0.911159999999995
175.94826 Da 33.02 s_3,214.91064,0.54,0,776.8023682,682.6669312,12264.97559,11697.625,11189.94629,14970.95117,14731.87109,15430.97363,10096.1123,12437.85059,10526.57129,15249.97852,15361.73633,14663.5,11298.12988,10882.29199,11264.36035,16236.02051,14921.80664,13839.86426,0.910640000000001
240.99217 Da 32.81 s,241.99937,0.54,0,0,0,1685.554932,1774.924805,1733.789185,13748.87402,13441.61914,15644.25586,1334.910156,1516.57666,1636.961792,13803.58203,14152.53809,8915.125,2109.178223,1873.684937,1575.788818,13840.32617,12900.37012,11291.08105,0.999369999999999
161.97143 Da 32.90 s_1,184.95887,0.55,0,0,0,4808.944824,3990.429932,15541.95605,54269.52344,57741.33594,52187.14844,0,3523.462646,3622.489746,48103.91016,49908.91016,51210.26172,4607.765137,14478.02344,4460.120605,53005.14063,50367.50781,52148.28125,0.95886999999999
161.97143 Da 32.90 s_2,200.9363,0.55,0,0,0,2513.2229,2700.868408,2342.919434,14505.22266,10609.22266,14683.18555,2109.533691,2234.787598,2597.759277,12725.04883,0,10462.66797,2674.985352,2455.710693,2524.581299,12141.24414,13445.78809,11371.19727,0.936299999999989
161.97143 Da 32.90 s_3,184.95893,0.55,0,0,0,0,0,0,0,0,0,12631.15527,0,12418.44531,120013.3281,0,0,15646.51563,0,14756.86719,0,132035.9063,0,0.958930000000009
160.97434 Da 32.86 s_1,183.96198,0.55,0,0,0,15168.44629,13886.12793,16293.9375,0,0,0,12154.22656,0,12703.59863,111232.3125,0,0,14955.72949,0,15260.85938,0,123557.7188,0,0.961980000000011
160.97434 Da 32.86 s_2,183.96193,0.55,0,0,0,4456.358887,3710.94751,4751.30127,47408.67188,58924.30859,51875.17188,0,3149.148193,3295.174072,45159.95703,50523.77344,48360.26563,4140.118652,14065.61523,3667.591064,49080.44531,46150.25781,50770.07422,0.961929999999995
160.97434 Da 32.86 s_3,199.93968,0.55,0,0,0,2665.281494,2278.82666,2287.232178,10846.85156,11978.47852,11650.30371,2272.686279,2296.046387,2553.992676,11797.38965,9637.269531,11426.2207,2832.802979,2272.141602,2801.621338,11630.15918,0,11361.09082,0.93968000000001
177.98369 Da 32.95 s,216.94854,0.55,0,0,0,1140.794922,782.364624,0,4296.966309,3600.502197,3692.204102,0,561.7518311,706.8547363,3681.041992,3394.383057,3633.87207,0,404.1596069,590.9122925,4627.020996,3653.38501,3622.79248,0.948540000000008
273.95231 Da 32.85 s_1,296.93985,0.55,0,0,0,2504.969971,2176.994629,2703.340332,46168.33984,46930.73047,43553.3125,2223.46875,1545.752808,2032.502319,43465.14453,39110.92188,38229.4375,2389.386963,2365.842773,2839.445068,44950.18359,42053.58203,45959.51953,0.939849999999979
273.95231 Da 32.85 s_2,296.94012,0.55,0,0,0,0,0,0,8791.307617,9990.664063,8498.438477,0,0,0,7676.620117,7823.335449,6176.490723,0,0,0,8114.775391,8597.37793,8321.931641,0.940119999999979
273.95231 Da 32.85 s_3,312.91733,0.55,0,0,0,0,0,650.7268677,0,6302.010254,5348.341797,0,0,0,0,0,4766.634277,0,0,0,5934.833984,7346.762207,5474.645996,0.917329999999993
273.95231 Da 32.85 s_4,312.91719,0.55,0,0,0,1986.369385,2551.551514,2392.625488,20851.87305,19776.50586,21266.50586,1799.069214,1678.49231,2027.732422,18849.29492,20588.5293,14874.49121,2122.79126,2128.857666,2554.197998,23242.10547,21343.67969,19947.65039,0.917190000000005
273.95231 Da 32.85 s_5,296.93966,0.55,0,0,0,0,0,0,8045.651367,7945.865234,7810.46875,0,0,0,6234.411133,8692.804688,7121.566895,0,0,0,7071.819336,6908.008301,7596.639648,0.939660000000003
273.95231 Da 32.85 s_6,312.91835,0.55,0,0,0,0,0,0,0,2645.278564,1373.137329,0,0,0,1709.436646,2631.605957,0,0,0,0,2709.325439,1649.207397,1813.463379,0.918349999999975
236.91989 Da 32.99 s_1,275.88449,0.53,0,0,3774.249756,5005.543457,5427.49707,4583.989258,3487.559326,3698.541748,3408.398193,4546.799805,4462.853027,4869.157227,3821.528809,3727.522705,3636.473389,4892.743164,4614.141113,4648.146973,3723.940918,3929.943359,3843.447266,0.884490000000028
236.91989 Da 32.99 s_2,275.88455,0.57,0,0,0,0,0,0,2657.606445,0,0,2526.050049,0,2846.080078,0,0,0,2805.539795,3585.301025,0,0,0,0,0.88454999999999
236.91989 Da 32.99 s_3,259.90759,0.55,0,724.8779907,0,12053.14063,10713.9873,9750.793945,10090.93262,9843.142578,10446.8457,10943.26172,10255.71289,10759.59766,12396.36035,11151.9209,10526.79688,11952.28125,9551.617188,9731.822266,10663.49219,9093.37793,7896.675781,0.907590000000027
236.91989 Da 32.99 s_4,259.90756,0.55,0,0,0,10001.95996,8996.456055,0,0,0,9754.210938,9108.689453,8721.489258,9107.821289,0,0,7221.807617,9868.953125,0,0,7199.884277,9455.651367,0,0.90755999999999
208.92432 Da 32.95 s_1,209.9321,0.55,0,0,0,2635.694336,2473.011475,2689.640137,1119.792358,1256.765503,1057.873413,2728.756592,2670.191406,2535.428955,1267.394531,1153.800293,0,2981.26001,2797.99707,2544.488525,1364.505615,1359.686279,1354.951782,0.932099999999991
208.92432 Da 32.95 s_2,231.91305,0.55,853.4950562,1170.099854,1142.357666,19470.48633,17970.12695,18533.30469,15555.21484,16580.71875,14035.30566,17740.875,17163.08203,17789.33984,18178.78125,15691.15332,18258.85938,18048.76758,18536.35547,17561.29883,15937.18262,15897.43262,15928.6709,0.913049999999998
208.92432 Da 32.95 s_3,247.89041,0.54,2623.206055,2813.720703,2754.164063,2290.041504,2447.06958,1816.602417,0,0,0,2063.111084,2103.508057,0,0,1728.599365,799.0872192,2411.634521,2398.264893,2117.989502,1567.732544,0,0,0.890410000000003
359.93663 Da 32.71 s_1,382.92449,0.55,0,0,0,0,0,0,10719.80078,11172.11719,13626.52441,0,0,0,10065.07617,9410.120117,11070.1416,0,0,0,12074.59961,12249.92969,13878.24219,0.924489999999992
359.93663 Da 32.71 s_2,398.90153,0.54,0,0,0,0,480.8623657,567.8024902,8351.291016,9058.59375,9500.240234,0,0,466.8200073,8315.246094,8930.302734,7317.066895,556.3303833,0,416.7022705,10358.08301,10523.25586,10536.10449,0.90152999999998
359.93663 Da 32.71 s_3,382.92428,0.55,0,0,0,736.4527588,767.661438,780.8952026,21704.71289,25607.19922,20611.51758,0,0,0,19069.76367,21862.50195,19983.97461,0,0,0,22272.53516,23615.33203,19694.92773,0.92428000000001
359.93663 Da 32.71 s_4,382.92411,0.55,0,0,0,1514.882935,1499.930908,1346.110718,53464.67578,50246.85547,60494.625,0,0,875.7240601,48311.69922,46237.89453,44148.5,1309.125977,1405.486816,1624.882202,52621.38281,55675.69531,51094.0625,0.924109999999985
241.98985 Da 32.84 s_1,224.98822,0.55,0,0,0,6713.872559,5431.286133,6999.490723,0,0,0,5500.245117,5499.584473,5019.98291,0,0,0,7431.378418,8161.388184,6126.075195,0,0,0,0.988220000000013
241.98985 Da 32.84 s_2,224.98832,0.55,0,0,0,0,0,0,18163.93555,21054.24023,17843.32617,0,0,0,15741.60938,19776.20117,18052.2832,0,0,0,18604.75,18739.37695,17670.83203,0.988319999999987
241.98985 Da 32.84 s_3,242.99546,0.55,0,0,0,3072.992676,3151.341553,2377.823486,17832.95703,16541.69336,17196.83398,2507.946045,2174.889404,2067.845703,18989.06055,18029.54883,14431.62305,2888.458496,2608.665527,2524.305664,20429.20898,19614.73047,15322.51758,0.995460000000008
