"Bucket label","RT","m/z","Formula","121523_Blank_expanded_gradient_73_1_6075","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6077","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6080","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6081","121523_Blank_expanded_gradient_73_1_6082","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6083","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6085","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6088","121523_Blank_expanded_gradient_73_1_6089","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6090","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6094","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6095"
"newJC1",,,,"Blank expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 0.25 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient","Coculture 0.25 mg_mL expanded gradient","Blank expanded gradient","Coculture 0.25 mg_mL expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 0.25 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient","Blank expanded gradient","JC1 0.25 mg_mL expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Coculture 0.25 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient"
"589.11669 Da 58.13 s",0.968910,590.12396,"C30H23NO12",0.0,0.0,683.9365844726562,1603.9976806640625,0.0,0.0,0.0,0.0,0.0,0.0,485.86175537109375,1389.0374755859375,0.0,0.0,0.0,603.029541015625,0.0,1710.8203125,0.0,0.0,0.0
"631.31616 Da 59.09 s",0.984873,632.32343,"C31H45N5O9",0.0,0.0,476.5252990722656,1382.4683837890625,0.0,0.0,0.0,0.0,0.0,0.0,547.0423583984375,1614.93798828125,0.0,0.0,0.0,449.4419860839844,0.0,1325.3603515625,0.0,0.0,0.0
"689.35804 Da 59.20 s",0.986706,690.36531,"C25H57N9O7P2S",0.0,0.0,531.5863037109375,2879.84814453125,0.0,0.0,0.0,0.0,0.0,0.0,451.7830505371094,2733.74560546875,0.0,0.0,0.0,460.6634826660156,0.0,3129.75830078125,0.0,0.0,0.0
"1598.78273 Da 59.29 s",0.988218,533.93485,"C52H128KN12O38P",0.0,0.0,0.0,900.3807983398438,1553.337890625,0.0,0.0,0.0,0.0,0.0,0.0,1126.1837158203125,1303.5889892578125,0.0,0.0,0.0,0.0,944.9442749023438,1721.0679931640625,0.0,0.0
"702.35850 Da 59.36 s",0.989265,703.36578,"C36H55N4O6PS",0.0,1408.9493408203125,0.0,0.0,0.0,0.0,0.0,0.0,381.9984436035156,2660.0927734375,0.0,674.0850830078125,0.0,0.0,0.0,0.0,1684.6951904296875,499.81317138671875,0.0,0.0,0.0
"545.23203 Da 59.58 s",0.992970,546.23931,"C19H27N15O5",0.0,1508.873046875,0.0,688.0881958007812,0.0,0.0,404.4580383300781,0.0,460.69677734375,1511.0166015625,0.0,671.0902099609375,0.0,0.0,0.0,0.0,1607.1640625,822.5523681640625,0.0,394.6892395019531,0.0
"514.23920 Da 59.63 s",0.993839,515.24648,"C22H30N10O5",0.0,0.0,814.4459228515625,2540.3134765625,808.439697265625,0.0,0.0,0.0,0.0,0.0,749.5032958984375,2370.310546875,627.20947265625,0.0,0.0,845.3566284179688,0.0,2430.12451171875,706.5479736328125,0.0,0.0
"365.16934 Da 59.81 s",0.996760,366.17662,"C16H23N5O5",0.0,1108.8785400390625,0.0,0.0,0.0,0.0,424.5584411621094,0.0,557.7122192382812,1508.328369140625,0.0,0.0,0.0,0.0,0.0,0.0,1447.8026123046875,0.0,0.0,0.0,0.0
"602.29084 Da 59.95 s",0.999212,603.29811,"C38H34N8",0.0,0.0,372.5361633300781,1688.01806640625,0.0,0.0,0.0,0.0,0.0,0.0,575.0301513671875,1540.744384765625,0.0,0.0,0.0,440.2390441894531,0.0,1838.331787109375,0.0,0.0,0.0
"566.34246 Da 60.00 s",1.000072,567.34974,"C31H50O9",0.0,3030.30615234375,0.0,986.337158203125,0.0,0.0,1065.15771484375,0.0,1391.83251953125,2622.393798828125,0.0,1089.64599609375,0.0,0.0,0.0,0.0,3442.262939453125,906.1603393554688,0.0,939.1544189453125,0.0
"580.28561 Da 60.31 s",1.005219,581.29289,"C30H44O11",0.0,1483.8450927734375,0.0,0.0,0.0,0.0,598.3104858398438,0.0,473.1427001953125,1793.26025390625,0.0,0.0,0.0,0.0,0.0,0.0,2083.412353515625,0.0,0.0,542.8465576171875,0.0
"1800.75149 Da 60.32 s",1.005413,901.38302,"C66H105KN32O26",0.0,3388.938232421875,0.0,0.0,0.0,0.0,1125.1654052734375,0.0,878.2899780273438,4516.65478515625,0.0,0.0,0.0,0.0,0.0,0.0,4479.90234375,0.0,0.0,1005.4159545898438,0.0
"1817.86993 Da 60.63 s",1.010543,606.96392,"C95H232N26O5",0.0,0.0,0.0,1136.653076171875,1582.4190673828125,0.0,0.0,0.0,0.0,0.0,0.0,1113.6942138671875,1448.914306640625,0.0,0.0,0.0,0.0,1299.1527099609375,1472.2984619140625,0.0,0.0
"674.27510 Da 60.65 s",1.010758,675.28238,"C24H34N16O8",0.0,1771.52783203125,0.0,761.183837890625,0.0,0.0,540.4325561523438,0.0,445.7757873535156,2150.384765625,0.0,888.56787109375,0.0,0.0,0.0,0.0,2222.869140625,964.90771484375,0.0,494.5389404296875,0.0
"528.29104 Da 61.55 s",1.025831,529.29832,"C28H40N4O6",0.0,0.0,475.3175964355469,1547.798583984375,650.4031982421875,0.0,0.0,0.0,0.0,0.0,606.1347045898438,1573.7896728515625,797.383056640625,0.0,0.0,605.059326171875,0.0,1527.7440185546875,506.3180236816406,0.0,0.0
"266.06906 Da 61.64 s",1.027369,267.07634,"C15H10N2O3",0.0,3622.536865234375,0.0,0.0,1224.1943359375,0.0,1883.5631103515625,0.0,2600.72119140625,2994.230224609375,0.0,674.0232543945312,1188.0413818359375,0.0,0.0,0.0,3820.590087890625,535.6650390625,1012.988037109375,2288.839599609375,0.0
"1048.49357 Da 61.68 s",1.027961,525.25406,"C39H48N38",0.0,0.0,0.0,1229.4696044921875,1161.0841064453125,0.0,0.0,0.0,0.0,0.0,0.0,1171.235107421875,1601.646484375,0.0,0.0,0.0,0.0,1192.77734375,1193.2171630859375,0.0,0.0
"779.29222 Da 61.75 s",1.029124,780.29949,"C38H54NO10PS2",0.0,0.0,1084.2784423828125,4049.177001953125,0.0,0.0,0.0,0.0,0.0,0.0,1815.0245361328125,4676.23193359375,0.0,0.0,0.0,999.0955810546875,0.0,4211.61572265625,0.0,0.0,0.0
"906.42027 Da 61.84 s",1.030605,454.21741,"C33H60KN18O8P",0.0,1754.6451416015625,0.0,0.0,0.0,0.0,602.9600830078125,0.0,964.44140625,2703.18505859375,0.0,0.0,0.0,0.0,0.0,0.0,1474.2181396484375,0.0,0.0,717.1640014648438,0.0
"180.08841 Da 62.23 s",1.037167,181.09569,"C9H12N2O2",0.0,1255.861572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.35302734375,0.0,0.0,0.0,0.0,0.0,0.0,1509.7705078125,0.0,0.0,0.0,0.0
"636.21833 Da 63.73 s",1.062204,637.22560,"C26H33KN10O7",0.0,2384.899169921875,0.0,0.0,0.0,0.0,733.9296875,0.0,0.0,3777.4482421875,0.0,0.0,0.0,0.0,0.0,0.0,2235.153076171875,0.0,0.0,1080.0572509765625,0.0
"440.22698 Da 64.74 s",1.079037,441.23426,"C25H32N2O5",0.0,0.0,428.6634826660156,1922.009521484375,0.0,0.0,0.0,0.0,0.0,0.0,1055.5423583984375,2019.4130859375,0.0,0.0,0.0,562.988525390625,0.0,1981.2900390625,0.0,0.0,0.0
"485.26728 Da 140.49 s",2.341448,486.27455,"C22H39N5O5S",0.0,0.0,1108.913330078125,3415.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.5576171875,918.6771240234375,0.0,0.0,846.14697265625,0.0,2850.2412109375,830.5849609375,0.0,0.0
"627.30470 Da 146.05 s",2.434167,628.31197,"C35H41N5O6",0.0,0.0,575.814453125,1712.5096435546875,2345.248046875,0.0,0.0,0.0,0.0,0.0,0.0,1643.019775390625,1982.321533203125,0.0,0.0,594.342041015625,0.0,1625.41845703125,2142.819580078125,0.0,0.0
"539.23475 Da 148.23 s",2.470577,540.24202,"C14H39N9O9P2",0.0,0.0,0.0,0.0,1525.557373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.634033203125,392.682861328125,0.0,0.0,0.0,0.0,1474.0023193359375,0.0,478.3305969238281
"581.31737 Da 149.15 s",2.485864,582.32465,"C26H43N7O8",0.0,0.0,0.0,1544.0775146484375,2522.296630859375,0.0,0.0,0.0,0.0,0.0,346.29205322265625,1594.9891357421875,2499.13671875,0.0,0.0,472.00567626953125,0.0,1476.1407470703125,2471.922607421875,0.0,0.0
"614.27274 Da 149.81 s",2.496822,615.28002,"C30H39KN8O4",0.0,0.0,0.0,0.0,4283.1162109375,925.9168701171875,0.0,0.0,0.0,0.0,0.0,0.0,3567.082275390625,0.0,0.0,0.0,0.0,655.1705932617188,3710.248291015625,0.0,0.0
"386.21585 Da 152.06 s",2.534271,387.22313,"C17H30N4O6",0.0,0.0,0.0,1488.82958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.2701416015625,0.0,0.0,0.0,433.5270690917969,0.0,1515.8095703125,0.0,0.0,0.0
"892.44113 Da 153.22 s",2.553645,447.22784,"C27H58N24O7P2",0.0,0.0,0.0,0.0,1726.7586669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.091552734375,0.0,0.0,0.0,0.0,1530.529541015625,1584.705078125,0.0,0.0
"524.33138 Da 156.37 s",2.606087,525.33866,"C22H36N16",0.0,0.0,843.3922729492188,3703.968994140625,452.3984069824219,0.0,0.0,0.0,0.0,0.0,0.0,3232.975341796875,408.77490234375,0.0,0.0,636.336181640625,0.0,2762.744873046875,0.0,0.0,0.0
"658.32723 Da 162.97 s",2.716162,659.33451,"C33H46N4O10",0.0,0.0,785.912841796875,2181.074951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.4122314453125,0.0,0.0,0.0,682.5147705078125,0.0,2071.506591796875,0.0,0.0,0.0
"435.22199 Da 163.82 s",2.730352,436.22927,"C18H33N3O9",0.0,0.0,580.8997802734375,1754.083740234375,1417.0943603515625,533.0509643554688,0.0,0.0,0.0,0.0,456.73931884765625,1717.17578125,1334.0540771484375,375.3404235839844,0.0,0.0,0.0,1696.7236328125,1153.038818359375,0.0,317.21722412109375
"544.22694 Da 170.43 s",2.840460,545.23421,"C22H24N16O2",0.0,0.0,1061.9925537109375,3025.604248046875,544.5750732421875,0.0,0.0,0.0,0.0,0.0,0.0,3398.3564453125,572.913818359375,0.0,0.0,857.2086791992188,0.0,3266.20849609375,526.3827514648438,0.0,0.0
"297.10802 Da 171.76 s",2.862646,298.11529,"C11H15N5O5",0.0,1712.6068115234375,0.0,562.3515014648438,676.137451171875,0.0,403.4971923828125,0.0,0.0,1611.6883544921875,0.0,685.5765380859375,600.755126953125,0.0,0.0,0.0,2187.21875,656.9725341796875,656.4921264648438,0.0,0.0
"544.28502 Da 177.05 s",2.950756,545.29229,"C33H41N2O3P",0.0,0.0,839.3795776367188,1945.582275390625,744.9537353515625,0.0,0.0,0.0,0.0,0.0,0.0,2175.202392578125,0.0,0.0,0.0,624.3179931640625,0.0,2107.880859375,640.9532470703125,0.0,0.0
"308.17219 Da 181.02 s",3.016986,309.17947,"C16H24N2O4",0.0,1641.899658203125,0.0,383.12762451171875,565.1039428710938,0.0,0.0,0.0,0.0,1589.1553955078125,0.0,0.0,399.2171936035156,0.0,0.0,0.0,1893.542236328125,372.2395935058594,459.42425537109375,0.0,0.0
"258.10716 Da 182.25 s",3.037455,259.11444,"C8H14N6O4",0.0,1578.589599609375,0.0,0.0,699.3302001953125,0.0,687.3839111328125,0.0,801.6378784179688,1401.2261962890625,0.0,0.0,673.6831665039062,0.0,0.0,0.0,0.0,0.0,660.2864990234375,812.6082153320312,0.0
"809.27089 Da 183.52 s",3.058710,810.27816,"C45H39N5O10",0.0,1574.8408203125,0.0,379.0496826171875,0.0,0.0,384.90008544921875,0.0,534.2193603515625,1227.4373779296875,0.0,381.19927978515625,0.0,0.0,0.0,0.0,1495.00537109375,350.6924133300781,0.0,0.0,0.0
"561.26332 Da 185.61 s",3.093502,562.27060,"C20H31N15O5",0.0,0.0,1024.9578857421875,2784.60498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.03271484375,0.0,0.0,0.0,945.1737060546875,0.0,2919.393798828125,0.0,0.0,0.0
"314.03493 Da 185.92 s",3.098613,315.04221,"C9H11N6O3PS",0.0,2081.147705078125,825.46533203125,1265.8619384765625,1395.27880859375,817.5460205078125,1247.05908203125,0.0,1272.7998046875,1827.8883056640625,666.087158203125,1341.1685791015625,1318.816162109375,741.4638671875,0.0,729.99072265625,1633.845703125,1308.3809814453125,1411.8172607421875,1210.9576416015625,838.4524536132812
"432.23353 Da 185.93 s",3.098880,433.24080,"C22H32N4O5",0.0,0.0,1318.293701171875,5257.79443359375,2879.271728515625,0.0,0.0,0.0,0.0,0.0,781.297607421875,5518.541015625,2302.352783203125,328.544677734375,0.0,0.0,0.0,5665.6416015625,2552.459228515625,0.0,371.1329650878906
"527.29460 Da 185.95 s",3.099170,528.30188,"C36H37N3O",0.0,0.0,2383.760986328125,7134.92724609375,5356.69921875,0.0,0.0,0.0,0.0,0.0,1805.055419921875,7232.62353515625,5200.255859375,1631.0916748046875,0.0,2363.036865234375,0.0,7267.37646484375,5121.99462890625,0.0,1580.3310546875
"551.26969 Da 187.53 s",3.125480,552.27696,"C21H29N17O2",0.0,0.0,0.0,555.7567138671875,2478.6376953125,327.26708984375,0.0,0.0,0.0,0.0,0.0,740.2404174804688,2547.558349609375,0.0,0.0,0.0,0.0,659.1773071289062,2465.8134765625,0.0,296.6048889160156
"652.24595 Da 190.71 s",3.178420,653.25322,"C29H37N10O4PS",0.0,2364.27880859375,0.0,0.0,0.0,0.0,751.7406005859375,0.0,694.5528564453125,2487.3515625,0.0,0.0,0.0,0.0,0.0,0.0,2810.36474609375,0.0,0.0,640.0294799804688,0.0
"414.24684 Da 192.88 s",3.214706,415.25412,"C18H38O10",0.0,0.0,1386.4996337890625,3579.552734375,2051.509033203125,0.0,0.0,0.0,0.0,0.0,0.0,3552.815673828125,1953.3245849609375,0.0,0.0,0.0,0.0,3589.152587890625,1982.7442626953125,0.0,677.7360229492188
"439.24303 Da 194.38 s",3.239591,440.25030,"C20H33N5O6",0.0,0.0,0.0,1678.773681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.708251953125,0.0,0.0,0.0,511.760498046875,0.0,1709.2120361328125,0.0,0.0,0.0
"809.42965 Da 194.86 s",3.247610,405.72210,"C45H63NO12",0.0,0.0,0.0,1658.1890869140625,1751.8314208984375,802.1571655273438,0.0,0.0,0.0,0.0,0.0,1477.3623046875,1993.566162109375,0.0,0.0,759.0963134765625,0.0,1746.1495361328125,1925.658203125,0.0,0.0
"837.42509 Da 195.13 s",3.252154,419.71982,"C33H52N21O4P",0.0,0.0,960.2687377929688,2384.74365234375,2506.50390625,1171.1883544921875,0.0,0.0,0.0,0.0,0.0,2102.52880859375,2550.1689453125,0.0,0.0,1020.2384033203125,0.0,2176.946533203125,2660.998046875,0.0,0.0
"1172.56803 Da 195.14 s",3.252252,587.29129,"C39H68N34O8S",0.0,0.0,0.0,1387.263916015625,1505.9754638671875,537.0543212890625,0.0,0.0,0.0,0.0,0.0,1271.2841796875,1405.541259765625,443.3817443847656,0.0,366.3653869628906,0.0,1339.990966796875,0.0,0.0,0.0
"724.33883 Da 196.14 s",3.269006,363.17669,"C20H61N4O19PS",0.0,0.0,0.0,0.0,1740.232666015625,0.0,0.0,0.0,0.0,0.0,548.442138671875,1524.94775390625,1696.4837646484375,0.0,0.0,0.0,0.0,1580.5933837890625,1767.483642578125,0.0,729.4782104492188
"554.30539 Da 196.84 s",3.280654,555.31266,"C25H42N6O8",0.0,0.0,0.0,629.2476196289062,1911.60400390625,513.2639770507812,0.0,0.0,0.0,0.0,0.0,525.8751831054688,1825.4454345703125,468.9880676269531,0.0,0.0,0.0,464.2527770996094,1738.568603515625,0.0,513.53759765625
"1044.50892 Da 200.15 s",3.335812,523.26174,"C34H60N32O6S",0.0,0.0,517.4661865234375,2005.839599609375,342.8918151855469,0.0,0.0,0.0,0.0,0.0,0.0,1925.757080078125,0.0,0.0,0.0,0.0,0.0,2146.25927734375,0.0,0.0,0.0
"984.46059 Da 200.34 s",3.339042,493.23757,"C50H74N4O10P2S",0.0,0.0,1547.7100830078125,4568.6796875,4330.71337890625,1490.9180908203125,0.0,0.0,0.0,0.0,1486.614990234375,4681.51708984375,4251.0546875,1654.996337890625,0.0,1705.6905517578125,0.0,4629.6787109375,4280.4560546875,0.0,1338.5252685546875
"507.24311 Da 200.82 s",3.347082,508.25039,"C22H33N7O7",0.0,1352.02197265625,0.0,0.0,105650.734375,21099.376953125,0.0,0.0,0.0,0.0,0.0,0.0,98033.0546875,23415.3359375,0.0,0.0,1583.200927734375,0.0,99602.2265625,412.69842529296875,23264.31640625
"585.24174 Da 200.91 s",3.348482,586.24902,"C25H27N15O3",0.0,0.0,0.0,323.83819580078125,2573.953857421875,0.0,0.0,0.0,0.0,0.0,0.0,323.50665283203125,2223.82666015625,580.7283935546875,0.0,0.0,0.0,345.4362487792969,2118.6474609375,0.0,553.006591796875
"442.18815 Da 201.75 s",3.362454,443.19543,"C18H36O8P2",0.0,0.0,592.6818237304688,2339.88671875,0.0,0.0,0.0,0.0,0.0,0.0,629.2948608398438,1906.410400390625,0.0,0.0,0.0,606.075927734375,0.0,2386.5205078125,0.0,0.0,0.0
"685.34565 Da 202.07 s",3.367758,686.35292,"C28H47N9O11",0.0,0.0,494.0747375488281,3802.824951171875,0.0,0.0,0.0,0.0,0.0,0.0,493.2495422363281,3900.005615234375,0.0,0.0,0.0,559.7528686523438,0.0,3918.10302734375,0.0,0.0,0.0
"476.22963 Da 202.71 s",3.378575,477.23691,"C24H33KN6O2",0.0,0.0,542.4338989257812,1586.611083984375,4644.65966796875,1204.716064453125,0.0,0.0,0.0,0.0,0.0,2023.4327392578125,3871.287841796875,1210.9835205078125,0.0,489.8607177734375,0.0,1644.826171875,3746.2529296875,0.0,1163.32177734375
"561.24703 Da 202.92 s",3.381937,562.25430,"C25H44N3O5PS2",0.0,0.0,1294.153564453125,3818.98486328125,1090.0311279296875,0.0,0.0,0.0,0.0,0.0,941.0618286132812,4298.81591796875,1065.688232421875,0.0,0.0,1283.777587890625,0.0,4209.42236328125,997.7586669921875,0.0,0.0
"491.15891 Da 202.95 s",3.382488,492.16618,"C22H26ClN5O6",0.0,2259.5498046875,0.0,472.5064697265625,0.0,0.0,0.0,0.0,609.7716674804688,2029.49853515625,0.0,346.563720703125,357.749755859375,0.0,0.0,0.0,2303.4189453125,0.0,0.0,0.0,0.0
"496.26369 Da 203.25 s",3.387463,497.27097,"C22H36N6O7",0.0,374.11956787109375,683.2796020507812,2288.230224609375,1737.8447265625,428.87188720703125,0.0,0.0,0.0,238.36549377441406,570.0355834960938,2537.95166015625,1551.1048583984375,517.7350463867188,0.0,670.6390380859375,464.5002136230469,2275.34814453125,1648.125732421875,0.0,482.84637451171875
"1162.58971 Da 204.43 s",3.407237,582.30213,"C41H75N30O7PS",0.0,0.0,0.0,1048.322998046875,1660.7095947265625,0.0,0.0,0.0,0.0,0.0,0.0,1069.8353271484375,1679.7691650390625,0.0,0.0,0.0,0.0,0.0,1562.74560546875,0.0,0.0
"656.26421 Da 205.48 s",3.424747,657.27149,"C33H40N2O12",0.0,503.8733215332031,681.896484375,1932.592041015625,2064.9892578125,599.6760864257812,0.0,0.0,0.0,0.0,652.25830078125,2062.316162109375,1954.0965576171875,615.760009765625,0.0,561.7507934570312,503.7053527832031,1869.0498046875,2061.7822265625,0.0,639.5021362304688
"403.12504 Da 206.10 s",3.435072,404.13232,"C14H22N5O7P",0.0,0.0,610.53955078125,2437.095947265625,654.9803466796875,0.0,0.0,0.0,0.0,0.0,436.3600158691406,1966.8692626953125,693.302490234375,0.0,0.0,595.7518310546875,0.0,2191.438720703125,696.63916015625,0.0,0.0
"135.05263 Da 206.10 s",3.435072,136.05991,"C4H9NO4",0.0,0.0,481.47869873046875,1951.542236328125,659.3098754882812,0.0,0.0,0.0,0.0,0.0,0.0,1782.5301513671875,0.0,0.0,0.0,0.0,0.0,1897.656494140625,604.3469848632812,0.0,0.0
"488.22637 Da 208.27 s",3.471189,489.23365,"C26H37N2O3PS",0.0,3477.6884765625,0.0,0.0,0.0,0.0,1004.5390625,0.0,0.0,3533.922119140625,0.0,0.0,0.0,0.0,0.0,0.0,4090.61474609375,0.0,0.0,1048.6248779296875,0.0
"634.31363 Da 209.81 s",3.496826,635.32091,"C30H46N6O7S",0.0,0.0,831.4672241210938,2534.2275390625,2995.987548828125,767.14501953125,0.0,0.0,0.0,0.0,598.7281494140625,2156.0263671875,2927.36376953125,690.0130004882812,0.0,724.3597412109375,0.0,2401.1591796875,2757.48095703125,0.0,778.1495971679688
"243.15727 Da 210.29 s",3.504758,244.16455,"C11H21N3O3",0.0,0.0,847.2711791992188,2487.04931640625,2881.4990234375,817.6738891601562,0.0,0.0,0.0,0.0,651.2528076171875,2200.66455078125,2649.891845703125,762.0097045898438,0.0,0.0,0.0,2339.408447265625,2808.49462890625,0.0,854.456787109375
"390.22570 Da 210.39 s",3.506551,391.23297,"C19H34O8",0.0,0.0,703.8003540039062,2097.26708984375,2681.254150390625,843.2752685546875,0.0,0.0,0.0,0.0,706.3175659179688,2094.461181640625,2342.9658203125,668.4198608398438,0.0,705.31298828125,0.0,1874.3154296875,2255.697998046875,0.0,779.9552612304688
"520.19946 Da 210.60 s",3.509976,521.20674,"C26H29N6O4P",0.0,0.0,374.8008117675781,1325.4610595703125,1612.665283203125,441.55828857421875,0.0,0.0,0.0,0.0,0.0,1158.55712890625,1423.7049560546875,514.206298828125,0.0,0.0,0.0,1304.316650390625,1441.7581787109375,0.0,429.6393127441406
"646.31558 Da 211.74 s",3.529038,647.32286,"C30H52N2O9P2",0.0,0.0,896.460205078125,3099.67236328125,0.0,0.0,0.0,0.0,0.0,0.0,879.6815795898438,3307.54052734375,0.0,0.0,0.0,951.9979248046875,0.0,3224.319091796875,0.0,0.0,0.0
"322.18843 Da 213.17 s",3.552795,323.19570,"C18H22N6",0.0,2558.17041015625,0.0,409.8430480957031,487.7813415527344,0.0,0.0,0.0,0.0,2567.327880859375,0.0,424.2413330078125,406.940185546875,0.0,0.0,0.0,3005.285400390625,452.465087890625,478.2467041015625,850.5205078125,0.0
"390.17815 Da 213.49 s",3.558126,391.18542,"C17H18N12",0.0,1617.6048583984375,0.0,551.1394653320312,554.9058837890625,0.0,541.8339233398438,0.0,414.94500732421875,1720.4080810546875,0.0,482.1442565917969,526.7947998046875,0.0,0.0,0.0,1711.322265625,509.5604248046875,601.1051635742188,515.2888793945312,0.0
"342.15726 Da 213.60 s",3.559917,343.16454,"C19H22N2O4",0.0,1568.849853515625,0.0,543.0328979492188,523.3561401367188,0.0,462.0967712402344,0.0,0.0,1688.049560546875,0.0,438.1802978515625,433.10107421875,0.0,0.0,0.0,1710.06982421875,373.8089904785156,473.04498291015625,424.3800354003906,0.0
"214.13052 Da 214.38 s",3.573070,215.13780,"C10H18N2O3",0.0,0.0,0.0,452.7803039550781,2014.50146484375,585.9677734375,0.0,0.0,0.0,0.0,0.0,583.8858032226562,1842.5355224609375,681.6038818359375,0.0,0.0,0.0,498.15301513671875,2263.70263671875,0.0,720.107177734375
"475.25381 Da 214.78 s",3.579590,476.26108,"C26H37NO7",0.0,0.0,3093.02587890625,8606.462890625,6552.33251953125,1546.0787353515625,0.0,0.0,0.0,0.0,2082.807861328125,7936.48828125,5269.17138671875,1504.625,0.0,2493.075927734375,0.0,7156.427734375,5717.19775390625,0.0,1465.4793701171875
"447.25922 Da 215.05 s",3.584244,448.26649,"C25H37NO6",0.0,0.0,519.58837890625,1564.684814453125,1123.5518798828125,0.0,0.0,0.0,0.0,0.0,384.1254577636719,1396.2440185546875,1072.2274169921875,0.0,0.0,396.90057373046875,0.0,1624.5977783203125,1263.5396728515625,0.0,0.0
"601.30621 Da 215.24 s",3.587401,602.31349,"C23H31N21",0.0,0.0,857.0248413085938,2615.0283203125,2963.571533203125,805.625732421875,0.0,0.0,0.0,0.0,0.0,2659.378173828125,2702.20068359375,863.9500122070312,0.0,710.318115234375,0.0,2425.434326171875,2876.458251953125,0.0,773.93115234375
"1634.66668 Da 215.40 s",3.590026,818.34062,"C55H93N38O14P3S",0.0,3843.91748046875,0.0,1307.7965087890625,1087.520751953125,0.0,1139.779296875,0.0,964.1725463867188,4285.58251953125,0.0,1040.4342041015625,0.0,0.0,0.0,0.0,4187.05126953125,1328.2818603515625,1029.8922119140625,881.7847900390625,0.0
"540.28978 Da 216.46 s",3.607625,541.29706,"C29H40N4O6",0.0,0.0,3549.197509765625,11181.0703125,358.52655029296875,0.0,0.0,0.0,0.0,0.0,2959.91455078125,9649.24609375,227.02427673339844,0.0,0.0,2935.284423828125,0.0,8786.18359375,0.0,0.0,0.0
"584.31607 Da 218.22 s",3.636990,585.32335,"C36H45N2O3P",0.0,0.0,1103.8509521484375,3066.13525390625,560.5822143554688,0.0,0.0,0.0,0.0,0.0,894.1622924804688,2862.060791015625,427.9785461425781,0.0,0.0,848.12939453125,0.0,2524.06689453125,616.3333740234375,0.0,0.0
"940.47074 Da 218.56 s",3.642658,471.24264,"C30H71KN20O6P2S",0.0,0.0,521.115478515625,1334.17041015625,1854.933349609375,612.876708984375,0.0,0.0,0.0,0.0,0.0,0.0,1613.6982421875,706.7577514648438,0.0,510.8650207519531,0.0,0.0,1813.617431640625,0.0,535.259765625
"950.50836 Da 218.87 s",3.647802,476.26146,"C44H76N10O7P2S",0.0,0.0,645.1842041015625,1845.949951171875,2475.292236328125,760.6851806640625,0.0,0.0,0.0,0.0,0.0,1880.34912109375,1884.25244140625,760.85595703125,0.0,593.56396484375,0.0,1886.43603515625,2279.675048828125,0.0,669.6841430664062
"1281.62895 Da 219.03 s",3.650443,641.82175,"C60H88N19O7PS2",0.0,0.0,906.6168823242188,3956.849609375,4272.12353515625,1168.0849609375,0.0,0.0,0.0,0.0,0.0,3680.8046875,4163.53564453125,1119.240478515625,0.0,990.5601806640625,0.0,3563.69873046875,4144.66796875,0.0,1174.0809326171875
