"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","newJC1_Blank expanded gradient_MeanIntensity","newJC1_Coculture 1 mg_mL expanded gradient_MeanIntensity","newJC1_JC1 0.25 mg_mL expanded gradient_MeanIntensity","newJC1_JC1 1 mg_mL expanded gradient_MeanIntensity","newJC1_Media 1 mg_mL expanded gradient_MeanIntensity","newJC1_Media 0.25 mg_mL expanded gradient_MeanIntensity","newJC1_Coculture 0.25 mg_mL expanded gradient_MeanIntensity","121523_Blank_expanded_gradient_73_1_6075","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6077","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6080","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6081","121523_Blank_expanded_gradient_73_1_6082","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6083","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6085","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6088","121523_Blank_expanded_gradient_73_1_6089","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6090","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6094","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6095"
3502,401.96,1247.62986,369.06464,8.599,,"C60H97NO26",ION=[M+H+H]2+,,,3780.69,0.00,0.00,0.00,3241.98,1260.23,0.00,0.00,0.00,0.00,0.00,3164.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3445.68,3780.69,0.00,0.00,0.00,0.00,3115.48,0.00,0.00,0.00
3503,401.58,750.46246,256.97464,8.072,,"C45H67O7P",ION=[M+H]+,,,5334.79,0.00,0.00,989.91,3776.47,5011.72,1274.29,0.00,0.00,0.00,956.88,3660.67,5334.79,1216.14,0.00,0.00,0.00,0.00,1008.35,3822.94,4859.46,1313.92,0.00,1004.48,0.00,3845.80,4840.90,0.00,1292.80
3504,401.75,587.29731,225.90405,NA,,"C25H51ClKN7S2",ION=[M+H]+,,,1591.73,0.00,0.00,0.00,740.64,1525.51,142.66,0.00,0.00,0.00,0.00,797.28,1591.73,0.00,0.00,0.00,0.00,0.00,0.00,638.74,1541.09,0.00,0.00,0.00,0.00,785.90,1443.72,0.00,427.98
3505,402.38,709.39940,250.21605,9.609,,"C37H55N7O5S",ION=[M+H]+,,,3321.54,0.00,0.00,612.08,2460.12,3225.02,752.34,0.00,0.00,0.00,574.46,2523.88,3312.35,678.17,0.00,0.00,0.00,0.00,616.43,2534.04,3321.54,760.65,0.00,645.36,0.00,2322.43,3041.18,0.00,818.21
3506,401.42,1264.66716,361.88852,19.129,,"C44H89N28O12PS",ION=[M+H+H]2+,,,2264.66,0.00,0.00,587.70,1825.89,2169.18,496.40,0.00,0.00,0.00,467.77,1755.41,2134.09,443.18,0.00,0.00,0.00,0.00,602.27,1791.27,2108.80,521.02,0.00,693.06,0.00,1930.98,2264.66,0.00,524.98
3507,400.65,460.27901,154.12955,32.528,"NPA022017","C27H40O6",ION=[M+H]+,,,6778.44,0.00,0.00,1835.87,5238.08,6364.98,1822.95,0.00,0.00,0.00,1944.17,5194.94,6355.20,1895.85,0.00,0.00,0.00,0.00,1756.93,5304.51,5961.29,1818.66,0.00,1806.52,0.00,5214.80,6778.44,0.00,1754.36
3508,400.08,437.22682,205.3833,32.348,,"C20H31N5O6",ION=[M+H]+,,,3875.99,0.00,3691.14,0.00,0.00,0.00,0.00,1215.93,0.00,3556.14,0.00,0.00,0.00,0.00,1431.45,0.00,1177.91,3641.29,0.00,0.00,0.00,0.00,0.00,0.00,3875.99,0.00,0.00,1038.42,0.00
3509,401.43,228.14604,213.76266,7.982,"NPA016847","C11H20N2O3",ION=[M+H]+,,,8638.87,0.00,0.00,2671.29,8138.17,5894.15,1605.32,0.00,0.00,0.00,2745.33,8638.87,6328.92,1633.24,0.00,0.00,0.00,0.00,2510.64,7814.36,5736.34,1583.03,0.00,2757.89,0.00,7961.28,5617.17,0.00,1599.67
3510,402.59,566.30512,143.6615,44.362,"NPA012067","C30H46O10",ION=[M+H]+,,,3219.98,0.00,0.00,713.69,2000.76,3193.23,797.37,0.00,0.00,0.00,731.46,2101.69,3219.98,875.14,0.00,0.00,0.00,0.00,731.36,1831.53,3144.50,840.03,0.00,678.25,0.00,2069.06,3215.20,0.00,676.94
3511,400.48,359.18368,237.07593,16.496,,"C20H21N7",ION=[M+H]+,,,1777.12,0.00,0.00,0.00,1754.40,1086.53,0.00,0.00,0.00,0.00,0.00,1720.73,1666.26,0.00,0.00,0.00,0.00,0.00,0.00,1777.12,1593.33,0.00,0.00,0.00,0.00,1765.36,0.00,0.00,0.00
3512,404.77,621.31452,232.7082,9.231,"NPA031186","C38H43N3O5",ION=[M+H]+,,,55314.27,0.00,2459.33,14701.55,54863.01,6400.56,1674.99,572.38,0.00,2185.83,14871.41,54027.61,6568.44,1545.92,598.20,0.00,595.83,2640.85,14495.39,55314.27,6289.87,1557.14,0.00,14737.84,2551.32,55247.16,6343.38,523.10,1921.89
3513,404.34,486.21060,190.17334,23.650,,"C21H22N14O",ION=[M+H]+,,,2328.39,0.00,2177.59,0.00,0.00,0.00,0.00,441.71,0.00,1940.51,0.00,0.00,0.00,0.00,486.39,0.00,423.15,2328.39,0.00,0.00,0.00,0.00,0.00,0.00,2263.86,0.00,0.00,415.60,0.00
3514,403.95,639.39379,236.5129,35.211,,"C24H54N11O7P",ION=[M+H]+,,,1731.18,0.00,0.00,0.00,0.00,1687.85,0.00,0.00,0.00,0.00,0.00,0.00,1663.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1731.18,0.00,0.00,0.00,0.00,0.00,1668.79,0.00,0.00
3515,404.80,764.47734,263.9025,41.425,"NPA018232","C42H68O12",ION=[M+H]+,,,2031.81,0.00,0.00,85.41,953.76,1961.47,414.81,0.00,0.00,0.00,0.00,1011.72,1945.04,423.65,0.00,0.00,0.00,0.00,256.24,910.97,1907.55,433.16,0.00,0.00,0.00,938.59,2031.81,0.00,387.63
3516,404.63,531.30460,215.61278,20.410,,"C24H33N15",ION=[M+H]+,,,10964.49,0.00,0.00,1031.48,3115.55,10350.12,2929.07,0.00,0.00,0.00,900.14,2897.63,10964.49,2907.98,0.00,0.00,0.00,0.00,1097.43,3173.10,10504.14,3127.14,0.00,1096.89,0.00,3275.93,9581.72,0.00,2752.10
3517,404.49,621.32136,185.55415,52.698,"NPA031186","C38H43N3O5",ION=[M+H]+,,,1538.15,0.00,0.00,0.00,1419.37,0.00,0.00,0.00,0.00,0.00,0.00,1255.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1464.68,0.00,0.00,0.00,0.00,0.00,1538.15,0.00,0.00,0.00
3518,404.55,486.21003,198.2723,27.541,,"C21H22N14O",ION=[M+H]+,,,2209.94,0.00,1975.74,0.00,0.00,0.00,0.00,346.18,0.00,1575.74,0.00,0.00,0.00,0.00,534.15,0.00,0.00,2209.94,0.00,0.00,0.00,0.00,0.00,0.00,2141.53,0.00,0.00,504.40,0.00
3519,405.19,474.28288,204.02913,32.780,"NPA017279","C25H38N4O5",ION=[M+H]+,,,3478.61,0.00,0.00,834.53,3398.27,0.00,0.00,0.00,0.00,0.00,0.00,3399.79,0.00,0.00,0.00,0.00,0.00,0.00,1173.94,3316.42,0.00,0.00,0.00,1329.65,0.00,3478.61,0.00,0.00,0.00
3520,405.34,591.31927,143.01584,42.343,"PC(0:0/PGE2)","C28H50NO10P",ION=[M+H]+,,,2228.64,0.00,0.00,373.13,1232.51,2166.61,619.47,0.00,0.00,0.00,430.02,1164.84,2217.57,657.12,0.00,0.00,0.00,0.00,333.24,1355.18,2228.64,625.82,0.00,356.14,0.00,1177.50,2053.63,0.00,575.47
3521,406.22,451.24209,210.32924,17.847,,"C15H34N9O5P",ION=[M+H]+,,,1581.77,0.00,1375.25,0.00,0.00,0.00,0.00,0.00,0.00,1207.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1336.90,0.00,0.00,0.00,0.00,0.00,0.00,1581.77,0.00,0.00,0.00,0.00
3522,407.09,575.34229,161.36998,29.342,,"C28H45N7O6",ION=[M+H]+,,,5735.63,0.00,0.00,1456.98,4779.11,5397.23,1647.26,0.00,0.00,0.00,1522.23,5182.31,5735.63,1490.67,0.00,0.00,0.00,0.00,1407.93,4594.90,5072.38,1857.59,0.00,1440.79,0.00,4560.12,5383.68,0.00,1593.53
3523,405.96,613.29470,229.54044,71.130,"NPA000184","C31H43N5O6S",ION=[M+H]+,,,2369.85,0.00,0.00,0.00,1545.82,2156.49,534.08,0.00,0.00,0.00,0.00,1685.07,2085.46,397.43,0.00,0.00,0.00,0.00,0.00,1480.48,2014.16,738.07,0.00,0.00,0.00,1471.90,2369.85,0.00,466.74
3524,409.07,757.39939,253.77101,7.471,,"C30H60N7O13P",ION=[M+H]+,,,634287.69,0.00,4215.24,73323.48,343372.96,626089.65,132519.74,1139.51,0.00,3949.07,73056.42,333854.75,622918.88,132163.16,1264.67,0.00,1069.08,4301.58,71659.98,350694.28,621062.38,135587.89,0.00,75254.03,4395.08,345569.84,634287.69,1084.79,129808.17
3525,409.03,587.29491,145.06691,29.431,,"C31H46N3O4PS",ION=[M+H]+,,,43465.67,0.00,627.31,7839.16,25978.79,40899.85,11323.59,0.00,0.00,525.21,7933.62,25470.16,40480.80,11206.57,0.00,0.00,0.00,702.43,7831.60,27015.85,43465.67,11637.33,0.00,7752.26,654.28,25450.36,38753.07,0.00,11126.87
3526,409.02,658.33132,144.66188,8.298,"NPA020163","C38H46N2O8",ION=[M+H-H2O]+,,,77372.02,0.00,1028.65,13020.74,45174.82,72926.79,19871.05,0.00,0.00,924.40,13106.69,44833.29,77372.02,20007.36,0.00,0.00,0.00,1080.58,13201.12,44302.55,73445.17,19807.35,0.00,12754.40,1080.97,46388.63,67963.19,0.00,19798.43
3527,408.98,757.39986,159.96516,45.945,,"C28H48N21O3P",ION=[M+H]+,,,3156.78,0.00,0.00,392.16,1801.93,2851.71,670.67,0.00,0.00,0.00,409.07,1461.68,2468.87,575.93,0.00,0.00,0.00,0.00,422.02,2258.84,3156.78,745.22,0.00,345.40,0.00,1685.27,2929.49,0.00,690.86
3528,409.37,216.12498,152.16556,NA,"NPA026990","C13H16N2O",ION=[M+H]+,,,3284.43,0.00,0.00,0.00,1605.47,2397.79,711.54,0.00,0.00,0.00,0.00,1376.43,3284.43,734.99,0.00,0.00,0.00,0.00,0.00,1532.01,2107.83,827.23,0.00,0.00,0.00,1907.98,1801.12,0.00,572.39
3529,409.13,490.24222,146.47923,135.279,"NPA029429","C29H34N2O5",ION=[M+H]+,,,2980.74,0.00,0.00,478.93,1642.46,2519.23,779.80,0.00,0.00,0.00,425.15,1890.10,1990.24,771.97,0.00,0.00,0.00,0.00,524.22,1561.70,2980.74,926.50,0.00,487.43,0.00,1475.57,2586.73,0.00,640.91
3530,409.18,442.22090,146.64198,NA,"NPA008483","C22H34O9",ION=[M+H]+,,,2503.86,0.00,0.00,155.26,1194.24,2188.16,638.12,0.00,0.00,0.00,0.00,1164.05,2503.86,611.11,0.00,0.00,0.00,0.00,0.00,1336.76,2379.75,773.44,0.00,465.79,0.00,1081.91,1680.88,0.00,529.82
3531,409.46,618.34745,239.67781,44.404,,"C20H56N6O11P2",ION=[M+H]+,,,2459.52,0.00,0.00,452.23,2191.71,528.85,0.00,0.00,0.00,0.00,444.18,2164.53,0.00,0.00,0.00,0.00,0.00,0.00,476.61,2459.52,974.40,0.00,0.00,435.90,0.00,1951.07,612.16,0.00,0.00
3532,409.32,1078.60224,343.3114,59.524,,"C77H78N2O3",ION=[M+H+H]2+,,,4209.85,0.00,0.00,1118.66,3881.73,2618.71,1241.31,0.00,0.00,0.00,1114.04,3753.79,0.00,1253.42,0.00,0.00,0.00,0.00,1048.05,4209.85,3907.86,1106.14,0.00,1193.90,0.00,3681.54,3948.28,0.00,1364.36
3533,409.31,596.39029,231.53864,NA,"NPA006754","C33H56O9",ION=[M+H]+,,,1882.86,0.00,0.00,0.00,382.89,1675.27,0.00,0.00,0.00,0.00,0.00,0.00,1882.86,0.00,0.00,0.00,0.00,0.00,0.00,598.31,1417.36,0.00,0.00,0.00,0.00,550.37,1725.58,0.00,0.00
3534,409.11,583.33570,171.07448,33.859,,"C24H50N5O9P",ION=[M+H]+,,,3720.96,0.00,0.00,797.95,2470.64,3397.14,994.69,0.00,0.00,0.00,704.31,2407.83,3720.96,841.07,0.00,0.00,0.00,0.00,774.98,2710.90,3448.69,1099.46,0.00,914.55,0.00,2293.18,3021.75,0.00,1043.54
3535,409.80,762.42542,250.84682,44.206,,"C27H51N22O3P",ION=[M+H]+,,,3928.40,0.00,0.00,713.88,2395.09,3561.81,952.37,0.00,0.00,0.00,729.27,2503.34,3928.40,787.26,0.00,0.00,0.00,0.00,745.81,2350.72,2966.99,1069.44,0.00,666.55,0.00,2331.21,3790.04,0.00,1000.40
3536,408.92,696.27594,148.07779,125.506,,"C15H45N12O17P",ION=[M+H]+,,,1583.53,0.00,0.00,480.01,1023.65,1337.89,705.88,0.00,0.00,0.00,470.67,1025.66,1134.20,736.18,0.00,0.00,0.00,0.00,442.43,830.04,1583.53,711.58,0.00,526.92,0.00,1215.26,1295.95,0.00,669.86
3537,407.13,460.28002,152.21716,84.233,"NPA029554","C27H40O6",ION=[M+H]+,,,2586.00,0.00,0.00,0.00,510.03,2127.59,0.00,0.00,0.00,0.00,0.00,0.00,2212.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2586.00,0.00,0.00,0.00,0.00,1530.09,1584.14,0.00,0.00
3538,409.18,414.22668,147.44754,NA,"NPA031510","C22H30N4O4",ION=[M+H]+,,,2021.62,0.00,0.00,156.93,1198.26,1779.22,434.63,0.00,0.00,0.00,0.00,1348.83,1797.42,663.28,0.00,0.00,0.00,0.00,0.00,1055.95,1518.61,640.62,0.00,470.78,0.00,1189.99,2021.62,0.00,0.00
3539,409.05,511.27860,145.7938,34.082,,"C27H37N5O5",ION=[M+H]+,,,30127.60,0.00,0.00,5117.71,17508.82,28302.36,7819.41,0.00,0.00,0.00,4962.97,17893.94,28998.00,7920.46,0.00,0.00,0.00,0.00,5004.64,17198.86,30127.60,7781.72,0.00,5385.51,0.00,17433.64,25781.48,0.00,7756.04
3540,409.11,470.21557,146.37714,27.283,"NPA018971","C24H30N4O6",ION=[M+H]+,,,14909.21,0.00,0.00,2692.85,8585.96,13953.22,3811.08,0.00,0.00,0.00,2740.88,8559.42,14909.21,3882.62,0.00,0.00,0.00,0.00,2546.44,9151.45,14694.48,3808.99,0.00,2791.21,0.00,8047.01,12255.97,0.00,3741.64
3541,408.09,640.32109,156.93506,24.788,,"C29H36N16O2",ION=[M+H]+,,,3560.07,0.00,0.00,0.00,1654.93,2943.83,741.08,0.00,0.00,0.00,0.00,1579.24,2565.31,828.62,0.00,0.00,0.00,0.00,0.00,1850.11,3560.07,677.59,0.00,0.00,0.00,1535.44,2706.12,0.00,717.03
3542,407.96,640.32176,232.29692,76.137,,"C32H44N6O8",ION=[M+H]+,,,1730.56,0.00,0.00,0.00,820.22,1162.95,0.00,0.00,0.00,0.00,0.00,631.15,878.45,0.00,0.00,0.00,0.00,0.00,0.00,682.90,1730.56,0.00,0.00,0.00,0.00,1146.62,879.85,0.00,0.00
3543,407.99,587.29543,157.23334,38.212,,"C14H37N17O9",ION=[M+H]+,,,2385.43,0.00,0.00,0.00,1017.22,1807.33,177.00,0.00,0.00,0.00,0.00,845.36,1468.01,531.01,0.00,0.00,0.00,0.00,0.00,997.78,2385.43,0.00,0.00,0.00,0.00,1208.51,1568.54,0.00,0.00
3544,409.32,600.33483,233.36057,NA,,"C33H54Cl2O5",ION=[M+H]+,,,1586.63,0.00,0.00,0.00,0.00,1395.73,251.38,0.00,0.00,0.00,0.00,0.00,1586.63,429.27,0.00,0.00,0.00,0.00,0.00,0.00,1365.40,324.86,0.00,0.00,0.00,0.00,1235.16,0.00,0.00
3545,410.50,452.29888,202.55164,38.475,,"C22H44O9",ION=[M+H]+,,,10892.75,0.00,0.00,2423.66,8496.79,10548.56,2668.38,0.00,0.00,0.00,2414.74,8873.35,10892.75,2732.73,0.00,0.00,0.00,0.00,2314.70,9176.72,10464.73,2602.44,0.00,2541.54,0.00,7440.29,10288.20,0.00,2669.96
3546,410.40,404.23842,182.24599,29.202,,"C16H32N6O6",ION=[M+H]+,,,2447.01,0.00,2326.96,0.00,515.25,0.00,0.00,782.44,0.00,2263.17,0.00,867.60,0.00,0.00,855.61,0.00,666.27,2447.01,0.00,0.00,0.00,0.00,0.00,0.00,2270.70,678.16,0.00,825.44,0.00
3547,409.35,658.36647,237.8765,33.727,,"C23H47N16O5P",ION=[M+H]+,,,1623.62,0.00,0.00,379.77,1481.37,1160.82,0.00,0.00,0.00,0.00,334.97,1469.46,1354.36,0.00,0.00,0.00,0.00,0.00,491.16,1623.62,1140.29,0.00,0.00,313.17,0.00,1351.02,987.80,0.00,0.00
3548,411.35,469.27960,142.82576,35.997,"NPA020343","C28H39NO5",ION=[M+H]+,,,3573.22,0.00,0.00,664.28,2575.39,3401.19,925.52,0.00,0.00,0.00,729.89,2505.53,3188.80,885.60,0.00,0.00,0.00,0.00,641.30,2805.18,3573.22,999.08,0.00,621.63,0.00,2415.46,3441.55,0.00,891.86
3549,411.83,474.28347,207.26973,32.348,"NPA017279","C25H38N4O5",ION=[M+H]+,,,3771.04,0.00,0.00,1179.86,3428.06,3764.50,1128.96,0.00,0.00,0.00,1187.68,3359.60,3762.13,1107.50,0.00,0.00,0.00,0.00,1193.54,3577.09,3760.33,1183.15,0.00,1158.36,0.00,3347.50,3771.04,0.00,1096.23
3550,411.73,692.38853,165.15836,37.824,"NPA025592","C36H56N2O11",ION=[M+H]+,,,2555.59,0.00,0.00,750.58,2483.67,2174.19,555.69,0.00,0.00,0.00,766.42,2411.95,2291.50,528.69,0.00,0.00,0.00,0.00,786.95,2555.59,1951.57,604.96,0.00,698.39,0.00,2483.46,2279.49,0.00,533.42
3551,410.77,1248.65084,365.62653,13.428,,"C51H94N16O16P2",ION=[M+H+H]2+,,,1754.99,0.00,0.00,290.68,1637.73,0.00,0.00,0.00,0.00,0.00,390.34,1447.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1754.99,0.00,0.00,0.00,481.71,0.00,1710.44,0.00,0.00,0.00
3552,410.89,1056.56790,345.421,55.327,"NPA012629","C49H76N12O14",ION=[M+H+H]2+,,,5555.61,0.00,0.00,1443.50,4316.96,5373.90,1451.86,0.00,0.00,0.00,1582.53,4233.79,5539.67,1405.77,0.00,0.00,0.00,0.00,1365.24,4768.12,5555.61,1629.88,0.00,1382.72,0.00,3948.97,5026.42,0.00,1319.92
3553,411.47,426.22668,199.02762,25.623,,"C23H30N4O4",ION=[M+H]+,,,2226.75,0.00,2139.16,0.00,0.00,0.00,0.00,478.18,0.00,2226.75,0.00,0.00,0.00,0.00,777.05,0.00,657.49,2114.69,0.00,0.00,0.00,0.00,0.00,0.00,2076.03,0.00,0.00,0.00,0.00
3554,411.06,1056.56593,351.91663,103.072,"NPA012629","C49H76N12O14",ION=[M+H+H]2+,,,5094.38,0.00,0.00,836.74,1321.94,4844.53,0.00,0.00,0.00,0.00,0.00,0.00,4974.11,0.00,0.00,0.00,0.00,0.00,1219.37,0.00,4465.09,0.00,0.00,1290.84,0.00,3965.83,5094.38,0.00,0.00
3555,412.38,610.33135,227.36201,19.533,,"C25H38N16O3",ION=[M+H]+,,,10239.64,0.00,0.00,2831.53,9110.96,2598.43,697.33,0.00,0.00,0.00,3343.64,10239.64,3128.26,731.95,0.00,0.00,0.00,0.00,2771.99,9347.96,2494.59,648.88,0.00,2378.98,0.00,7745.27,2172.44,0.00,711.16
3556,411.94,1423.67543,382.2855,13.912,,"C64H99N17O14P2S",ION=[M+H+H]2+,,,3674.05,0.00,0.00,885.16,3259.59,3447.93,884.18,0.00,0.00,0.00,937.99,3397.17,3674.05,815.16,0.00,0.00,0.00,0.00,748.75,3328.86,3400.01,861.09,0.00,968.74,0.00,3052.76,3269.74,0.00,976.28
3557,411.47,451.24223,203.07057,20.014,,"C18H25N15",ION=[M+H]+,,,3808.53,0.00,3670.82,0.00,0.00,0.00,0.00,1144.86,0.00,3528.02,0.00,0.00,0.00,0.00,1163.32,0.00,921.32,3808.53,0.00,0.00,0.00,0.00,0.00,0.00,3675.90,0.00,0.00,1349.95,0.00
3558,412.15,1076.54656,360.1266,42.304,"NPA028764","C53H76N10O14",ION=[M+H+H]2+,,,2392.69,0.00,0.00,578.75,1859.80,2242.36,451.21,0.00,0.00,0.00,574.37,1754.09,2042.77,688.01,0.00,0.00,0.00,0.00,574.05,1881.45,2392.69,665.61,0.00,587.84,0.00,1943.84,2291.61,0.00,0.00
3559,413.49,746.32786,255.79767,2.391,,"C38H56N2O7P2S",ION=[M+H]+,,,2908.38,0.00,0.00,0.00,2253.62,2726.86,0.00,0.00,0.00,0.00,0.00,2121.22,2908.38,0.00,0.00,0.00,0.00,0.00,0.00,2250.21,2651.97,0.00,0.00,0.00,0.00,2389.42,2620.23,0.00,0.00
3560,412.63,1251.72156,371.5025,5.597,,"C63H102N11O11PS",ION=[M+H+H]2+,,,11498.69,0.00,0.00,2630.16,8158.43,11292.91,2927.34,0.00,0.00,0.00,2610.70,8450.38,11307.40,2608.29,0.00,0.00,0.00,0.00,2551.75,7954.48,11072.64,3080.22,0.00,2728.03,0.00,8070.43,11498.69,0.00,3093.52
3561,412.87,1000.50178,324.06274,42.003,"NPA028695","C50H68N10O12",ION=[M+H+H]2+,,,6428.93,0.00,0.00,1837.21,5091.31,6124.48,1971.34,0.00,0.00,0.00,1934.02,5351.72,6428.93,1823.39,0.00,0.00,0.00,0.00,1586.09,4819.02,5729.77,2058.21,0.00,1991.53,0.00,5103.19,6214.72,0.00,2032.42
3562,413.11,229.10500,169.77716,23.296,"NPA002762","C9H15N3O4",ION=[M+H]+,,,2710.86,0.00,0.00,750.75,2041.01,2489.25,933.16,0.00,0.00,0.00,624.79,2186.52,2710.86,952.12,0.00,0.00,0.00,0.00,759.04,2004.34,2288.87,1060.09,0.00,868.42,0.00,1932.16,2468.02,0.00,787.26
3563,412.47,511.27849,215.95113,16.681,"NPA000111","C32H37N3O3",ION=[M+H]+,,,2731.47,0.00,0.00,555.74,1897.03,2493.70,658.54,0.00,0.00,0.00,569.58,1847.79,2135.22,622.02,0.00,0.00,0.00,0.00,636.53,1866.17,2614.42,790.54,0.00,461.11,0.00,1977.14,2731.47,0.00,563.05
3564,413.72,746.32860,246.60286,13.576,,"C39H50N6O5S2",ION=[M+H]+,,,8647.79,0.00,0.00,1593.25,7177.53,8590.53,1838.96,0.00,0.00,0.00,1587.16,7072.20,8647.79,1802.84,0.00,0.00,0.00,0.00,1533.73,7160.75,8540.04,1929.69,0.00,1658.86,0.00,7299.64,8583.75,0.00,1784.35
3565,412.63,1184.63257,352.70584,8.142,,"C62H84N14O8S",ION=[M+H+H]2+,,,3615.07,0.00,0.00,911.82,2957.73,3533.07,966.23,0.00,0.00,0.00,828.34,2826.34,3568.37,904.12,0.00,0.00,0.00,0.00,834.63,3142.16,3415.78,1055.17,0.00,1072.48,0.00,2904.69,3615.07,0.00,939.39
3566,413.33,709.39839,253.61584,16.897,,"C37H55N7O5S",ION=[M+H]+,,,5297.83,0.00,0.00,1375.04,4971.80,5060.42,1201.35,0.00,0.00,0.00,1367.96,5097.77,5297.83,1191.75,0.00,0.00,0.00,0.00,1471.33,5183.45,4923.26,1230.72,0.00,1285.84,0.00,4634.19,4960.18,0.00,1181.58
3567,412.00,437.22768,200.25758,40.545,"NPA016205","C25H31N3O4",ION=[M+H]+,,,1865.54,0.00,1769.36,0.00,0.00,0.00,0.00,385.22,0.00,1607.18,0.00,0.00,0.00,0.00,540.99,0.00,614.67,1835.36,0.00,0.00,0.00,0.00,0.00,0.00,1865.54,0.00,0.00,0.00,0.00
3568,413.15,771.39305,161.66814,156.892,"NPA002226","C40H58ClN5O8",ION=[M+H]+,,,5900.46,0.00,0.00,1469.98,4609.17,5734.37,1646.87,0.00,0.00,0.00,1433.93,4429.25,5900.46,1695.42,0.00,0.00,0.00,0.00,1382.96,4698.84,5605.36,1691.26,0.00,1593.05,0.00,4699.43,5697.29,0.00,1553.92
3569,412.58,1038.44798,324.6481,7.414,,"C51H59N16O7P",ION=[M+H+H]2+,,,1881.89,0.00,0.00,739.23,1717.25,1846.90,762.38,0.00,0.00,0.00,576.55,1785.29,1881.89,658.69,0.00,0.00,0.00,0.00,787.95,1745.36,1836.51,811.45,0.00,853.18,0.00,1621.11,1822.29,0.00,816.99
3570,412.64,1170.61255,355.00797,9.869,,"C65H92KN6O7PS",ION=[M+H+H]2+,,,1545.73,0.00,0.00,0.00,1130.92,1455.81,0.00,0.00,0.00,0.00,0.00,1068.48,1301.99,0.00,0.00,0.00,0.00,0.00,0.00,1101.12,1519.72,0.00,0.00,0.00,0.00,1223.18,1545.73,0.00,0.00
3571,414.44,820.42939,259.94437,10.331,,"C36H61N12O6PS",ION=[M+H]+,,,59526.35,0.00,525.97,12678.88,52649.77,59084.85,12717.34,0.00,0.00,463.33,12553.75,53571.23,59526.35,12801.32,0.00,0.00,0.00,572.89,12631.25,52989.06,58211.46,12802.10,0.00,12851.62,541.69,51389.04,59516.73,0.00,12548.60
3572,414.33,601.31302,227.65402,8.194,,"C29H52N3O4PS2",ION=[M+H]+,,,26563.85,0.00,0.00,3977.93,12609.31,24713.83,6877.72,0.00,0.00,0.00,4341.34,13252.42,26563.85,7437.23,0.00,0.00,0.00,0.00,3872.09,12600.96,24184.68,6811.15,0.00,3720.37,0.00,11974.55,23392.97,0.00,6384.79
3573,413.34,1000.49931,329.5882,68.432,"NPA028695","C50H68N10O12",ION=[M+H+H]2+,,,4392.55,0.00,0.00,0.00,3630.31,2906.04,508.52,0.00,0.00,0.00,0.00,3832.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3695.65,4392.55,1525.56,0.00,0.00,0.00,3362.72,4325.57,0.00,0.00
3574,413.66,497.32085,209.50203,26.734,,"C21H35N15",ION=[M+H]+,,,1722.59,0.00,0.00,160.98,1585.71,0.00,0.00,0.00,0.00,0.00,0.00,1482.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1551.66,0.00,0.00,0.00,482.93,0.00,1722.59,0.00,0.00,0.00
3575,414.56,606.30085,148.7649,36.950,,"C25H34N16O3",ION=[M+H]+,,,3847.39,0.00,0.00,1228.12,3423.59,3739.86,1432.80,0.00,0.00,0.00,1282.42,3371.32,3847.39,1417.45,0.00,0.00,0.00,0.00,1072.91,3528.23,3643.40,1400.99,0.00,1329.03,0.00,3371.21,3728.80,0.00,1479.97
